agent,seed,phase,local_episode,cumulative_episode,reward,steps,selected_regions,classification_loss,optimization_loss
DiscreteSAC,75,mid,1,1001,-0.3612682044506073,10.0,4.0,0.23513996601104736,-1.2975862860679626
DiscreteSAC,75,mid,2,1002,-0.3632377028465271,10.0,5.0,0.6819089651107788,-1.2801655054092407
DiscreteSAC,75,mid,3,1003,-0.3293841004371643,10.0,4.0,0.5420050621032715,-1.2523826956748962
DiscreteSAC,75,mid,4,1004,-0.28545912504196164,10.0,5.0,0.9483328461647034,-1.243063759803772
DiscreteSAC,75,mid,5,1005,-0.49710724949836743,10.0,4.0,0.3734026551246643,-1.3099852442741393
DiscreteSAC,75,mid,6,1006,-0.5509763777256012,10.0,4.0,0.39188238978385925,-1.255072009563446
DiscreteSAC,75,mid,7,1007,-0.3048307645320892,8.0,5.0,0.5743770599365234,-1.2837071269750595
DiscreteSAC,75,mid,8,1008,-0.2918830633163452,10.0,4.0,0.6793637871742249,-1.278103756904602
DiscreteSAC,75,mid,9,1009,-0.4274600982666016,10.0,5.0,0.6502999067306519,-1.277716624736786
DiscreteSAC,75,mid,10,1010,-0.5164034187793732,10.0,4.0,0.5194852948188782,-1.2571747183799744
DiscreteSAC,75,mid,11,1011,-0.047461302876472475,8.0,6.0,0.12735684216022491,-1.2851489633321762
DiscreteSAC,75,mid,12,1012,-0.34839690566062925,9.0,3.0,0.3601280748844147,-1.2965794271892972
DiscreteSAC,75,mid,13,1013,-0.4929328203201294,10.0,5.0,0.6406275033950806,-1.2495703101158142
DiscreteSAC,75,mid,14,1014,-0.45705583095550534,10.0,5.0,0.8036385178565979,-1.3082943201065063
DiscreteSAC,75,mid,15,1015,-0.06218672513961794,7.0,5.0,0.5856044888496399,-1.2937129906245641
DiscreteSAC,75,mid,16,1016,-0.33375542163848876,10.0,4.0,0.22602330148220062,-1.3076592564582825
DiscreteSAC,75,mid,17,1017,-0.6313587874174118,10.0,3.0,0.2901439070701599,-1.2491654753684998
DiscreteSAC,75,mid,18,1018,-0.40096225738525393,10.0,5.0,0.9988645911216736,-1.2869545698165894
DiscreteSAC,75,mid,19,1019,-0.20604562997817993,9.0,5.0,0.5535996556282043,-1.3359556198120117
DiscreteSAC,75,mid,20,1020,-0.3663061797618866,10.0,5.0,0.3713396191596985,-1.2541951775550841
DiscreteSAC,75,mid,21,1021,-0.5279475569725037,10.0,4.0,0.7239523530006409,-1.244015109539032
DiscreteSAC,75,mid,22,1022,-0.27036718010902405,8.0,5.0,0.29509225487709045,-1.2790060937404633
DiscreteSAC,75,mid,23,1023,-0.3975141167640686,10.0,4.0,0.3816738426685333,-1.3114570260047913
DiscreteSAC,75,mid,24,1024,-0.21431488990783695,10.0,4.0,0.8854688405990601,-1.2599359989166259
DiscreteSAC,75,mid,25,1025,-0.7790876746177675,10.0,4.0,0.9576988220214844,-1.244743013381958
DiscreteSAC,75,mid,26,1026,0.050663237571716306,7.0,4.0,1.0146700143814087,-1.2786906446729387
DiscreteSAC,75,mid,27,1027,-0.1943273663520813,10.0,4.0,0.7661084532737732,-1.2987082123756408
DiscreteSAC,75,mid,28,1028,-0.36640099287033084,10.0,6.0,0.6817253828048706,-1.2889106273651123
DiscreteSAC,75,mid,29,1029,-0.11641422152519228,9.0,5.0,0.4746191203594208,-1.286860916349623
DiscreteSAC,75,mid,30,1030,-0.16947327256202693,10.0,6.0,0.42895370721817017,-1.3034001350402833
DiscreteSAC,75,mid,31,1031,-0.421152663230896,10.0,4.0,0.9968733787536621,-1.3048419952392578
DiscreteSAC,75,mid,32,1032,-0.4734421014785767,10.0,5.0,0.3812137246131897,-1.2795352339744568
