agent,seed,phase,evaluation_episode,reward,steps,selected_regions,classification_loss,stopped
DQN,45,mid,1,0.16728656172752382,2,2,0.45088669657707214,True
DQN,45,mid,2,0.10925011515617372,2,2,0.32723984122276306,True
DQN,45,mid,3,0.20189915776252748,2,2,0.4363430440425873,True
DQN,45,mid,4,0.15224499225616456,3,3,0.9439109563827515,True
DQN,45,mid,5,0.09000000000000001,1,1,0.5491245985031128,True
DQN,45,mid,6,0.057476656436920175,2,2,0.3387516438961029,True
DQN,45,mid,7,0.30402149438858034,2,2,0.7120980620384216,True
DQN,45,mid,8,0.19962425708770754,2,2,0.5469602942466736,True
DQN,45,mid,9,0.09000000000000001,1,1,0.3604239821434021,True
DQN,45,mid,10,-0.015299690961837753,2,2,0.46197202801704407,True
DQN,45,mid,11,0.09000000000000001,1,1,0.35001659393310547,True
DQN,45,mid,12,-0.07427530527114869,4,3,1.0099289417266846,True
DQN,45,mid,13,0.23649789571762087,2,2,0.9111422896385193,True
DQN,45,mid,14,0.09000000000000001,1,1,0.2787436246871948,True
DQN,45,mid,15,0.09000000000000001,1,1,0.37999406456947327,True
DQN,45,mid,16,0.09000000000000001,1,1,0.16838540136814117,True
DQN,45,mid,17,0.017206377983093282,3,3,0.8669121861457825,True
DQN,45,mid,18,0.22150001645088196,3,3,0.4227685034275055,True
DQN,45,mid,19,0.09000000000000001,1,1,0.43824535608291626,True
DQN,45,mid,20,0.049359099864959725,2,2,0.5438364148139954,True
DQN,45,mid,21,-0.44378422498703,10,2,0.8705626726150513,False
DQN,45,mid,22,0.22024174213409425,2,2,1.1961450576782227,True
DQN,45,mid,23,0.23163829922676088,2,2,0.44764479994773865,True
DQN,45,mid,24,0.16907973766326906,2,2,0.6297517418861389,True
DQN,45,mid,25,0.2477559518814087,3,3,0.9477567672729492,True
DQN,45,mid,26,0.0680269765853882,2,2,0.8992682695388794,True
DQN,45,mid,27,0.09000000000000001,1,1,0.15619972348213196,True
DQN,45,mid,28,0.18400673002004625,2,2,0.07673198729753494,True
DQN,45,mid,29,0.184167640209198,2,2,0.7546127438545227,True
DQN,45,mid,30,0.09000000000000001,1,1,0.4165741503238678,True
DQN,45,mid,31,-0.10091673612594605,3,3,0.9260443449020386,True
DQN,45,mid,32,0.018165717124938974,4,3,0.6510955095291138,True
DQN,45,mid,33,0.21712083339691163,3,3,0.905848503112793,True
DQN,45,mid,34,0.09000000000000001,1,1,0.2744732201099396,True
DQN,45,mid,35,0.09000000000000001,1,1,0.12580232322216034,True
DQN,45,mid,36,0.09000000000000001,1,1,0.5101006627082825,True
DQN,45,mid,37,0.26914501905441285,3,3,0.8100253939628601,True
DQN,45,mid,38,0.07294912815093996,2,2,1.0208771228790283,True
DQN,45,mid,39,0.22430933237075806,3,3,0.8359597325325012,True
DQN,45,mid,40,-0.4551820755004883,10,3,0.9482757449150085,False
DQN,45,mid,41,0.041946696043014535,2,2,0.5148352980613708,True
DQN,45,mid,42,0.09000000000000001,1,1,0.28939345479011536,True
DQN,45,mid,43,-0.06288510799407958,4,4,0.6178391575813293,True
DQN,45,mid,44,0.09000000000000001,1,1,0.34781965613365173,True
DQN,45,mid,45,0.09000000000000001,1,1,0.8379178047180176,True
