agent,seed,phase,local_episode,cumulative_episode,reward,steps,selected_regions,classification_loss,optimization_loss
PPO,75,early,1,1,0.20365624308586122,2.0,2.0,0.4927486479282379,-0.13201897824183106
PPO,75,early,2,2,0.10045391559600832,6.0,4.0,0.7740830779075623,-0.06935924384742975
PPO,75,early,3,3,-0.7130814433097841,10.0,5.0,0.8401833772659302,-0.0016750283539295197
PPO,75,early,4,4,0.1777167499065399,5.0,5.0,0.4947527348995209,0.06075399834662676
PPO,75,early,5,5,-0.19982537031173708,10.0,5.0,0.6107720136642456,-0.06180037697777152
PPO,75,early,6,6,-0.5332304388284683,10.0,3.0,0.17318066954612732,-0.011969103943556547
PPO,75,early,7,7,0.1541897523403168,2.0,2.0,0.4508073627948761,-0.05798527202568948
PPO,75,early,8,8,0.05084116458892823,5.0,3.0,1.032208800315857,-0.04824399692006409
PPO,75,early,9,9,-0.11908475160598754,5.0,2.0,0.7746974229812622,-0.0728858703514561
PPO,75,early,10,10,0.12474467277526857,3.0,2.0,0.6374316811561584,-0.03230944601818919
PPO,75,early,11,11,0.10720785140991212,2.0,2.0,0.9228648543357849,-0.07197698671370745
PPO,75,early,12,12,-0.17218028545379638,4.0,3.0,0.7048593163490295,-0.020771862007677555
PPO,75,early,13,13,0.09000000000000001,1.0,1.0,0.7338218092918396,-0.012348710792139173
PPO,75,early,14,14,0.09000000000000001,1.0,1.0,0.8929997086524963,-0.01355445315130055
PPO,75,early,15,15,0.05892772436141968,4.0,3.0,0.6381575465202332,-0.07197659113444388
PPO,75,early,16,16,0.03982873439788819,2.0,2.0,0.7581578493118286,-0.11750858719460666
PPO,75,early,17,17,0.09000000000000001,1.0,1.0,0.16219297051429749,-0.004309079784434289
PPO,75,early,18,18,0.09000000000000001,1.0,1.0,1.0688296556472778,-0.00550108274910599
PPO,75,early,19,19,0.09000000000000001,1.0,1.0,0.3279849588871002,-0.003432903438806534
PPO,75,early,20,20,0.09000000000000001,1.0,1.0,0.8409766554832458,-0.0029399836785160005
PPO,75,early,21,21,0.09000000000000001,1.0,1.0,1.064427137374878,-0.003371664963196963
PPO,75,early,22,22,0.09000000000000001,1.0,1.0,1.062741994857788,-0.003319128358270973
PPO,75,early,23,23,0.09000000000000001,1.0,1.0,0.937412679195404,-0.006901582702994347
PPO,75,early,24,24,0.09000000000000001,1.0,1.0,0.4693134129047394,-0.004115531803108752
PPO,75,early,25,25,0.06323768377304079,2.0,2.0,0.6546782851219177,-0.09362192451953888
PPO,75,early,26,26,-0.08407090425491333,2.0,2.0,0.7475329637527466,-0.0993802968878299
PPO,75,early,27,27,0.09000000000000001,1.0,1.0,1.0333086252212524,-0.0006523625634144992
PPO,75,early,28,28,0.09000000000000001,1.0,1.0,0.6308212280273438,-5.8475743571761996e-05
PPO,75,early,29,29,0.09000000000000001,1.0,1.0,0.4511919915676117,-0.00012857039837399498
PPO,75,early,30,30,0.09000000000000001,1.0,1.0,0.2853582203388214,5.153317761141807e-05
PPO,75,early,31,31,0.09000000000000001,1.0,1.0,0.6542691588401794,0.00033280663774348795
PPO,75,early,32,32,0.09000000000000001,1.0,1.0,0.44459041953086853,0.0036065980020794086
PPO,75,early,33,33,0.09000000000000001,1.0,1.0,0.41289636492729187,0.0002919360813393723
PPO,75,early,34,34,0.09000000000000001,1.0,1.0,0.1699596792459488,0.0003221145743736997
PPO,75,early,35,35,0.09000000000000001,1.0,1.0,0.6444024443626404,1.738540458973148e-05
PPO,75,early,36,36,0.09000000000000001,1.0,1.0,0.25325921177864075,0.00021704713708459167
PPO,75,early,37,37,0.09000000000000001,1.0,1.0,0.577231228351593,0.0015865142158872914
PPO,75,early,38,38,0.09000000000000001,1.0,1.0,0.9860609769821167,0.0006583466674783267
PPO,75,early,39,39,0.09000000000000001,1.0,1.0,0.96628338098526,-3.215665492461994e-05
PPO,75,early,40,40,0.09000000000000001,1.0,1.0,0.4996357858181,-0.00016771878290455788
PPO,75,early,41,41,0.09000000000000001,1.0,1.0,0.7059140205383301,-0.00032853193988557905
PPO,75,early,42,42,0.09000000000000001,1.0,1.0,0.23371781408786774,4.147631989326328e-05
PPO,75,early,43,43,0.09000000000000001,1.0,1.0,0.2332407683134079,0.00018378149979980662
PPO,75,early,44,44,0.09000000000000001,1.0,1.0,0.12378888577222824,-0.00016984188187052496
PPO,75,early,45,45,0.09000000000000001,1.0,1.0,0.5500984787940979,-2.361955830565421e-05
PPO,75,early,46,46,0.09000000000000001,1.0,1.0,0.445618212223053,-0.00019815051928162575
PPO,75,early,47,47,0.09000000000000001,1.0,1.0,0.10323471575975418,-0.00027899175620405003
PPO,75,early,48,48,0.09000000000000001,1.0,1.0,0.36416640877723694,-0.00012568368583742995
PPO,75,early,49,49,0.09000000000000001,1.0,1.0,0.26700589060783386,-0.0003761626430787146
PPO,75,early,50,50,0.09000000000000001,1.0,1.0,0.9967774748802185,-0.00012111818614357617
PPO,75,early,51,51,0.09000000000000001,1.0,1.0,0.8650169372558594,-0.00024826335720717907
PPO,75,early,52,52,0.09000000000000001,1.0,1.0,0.6246313452720642,0.00015322308536269702
PPO,75,early,53,53,0.09000000000000001,1.0,1.0,0.8771904110908508,-0.00019448340026428923
PPO,75,early,54,54,0.09000000000000001,1.0,1.0,0.654676616191864,-0.0006865098839625716
PPO,75,early,55,55,0.09000000000000001,1.0,1.0,0.28299108147621155,-2.784073876682669e-05
PPO,75,early,56,56,0.09000000000000001,1.0,1.0,0.36301153898239136,-0.00020795220552827232
PPO,75,early,57,57,0.09000000000000001,1.0,1.0,0.9332385063171387,-0.000625590851996094
PPO,75,early,58,58,0.09000000000000001,1.0,1.0,0.7842119932174683,2.600871812319383e-05
PPO,75,early,59,59,0.09000000000000001,1.0,1.0,0.6664117574691772,-0.00025157664640573785
PPO,75,early,60,60,0.09000000000000001,1.0,1.0,0.5883616209030151,0.0010425352957099676
PPO,75,early,61,61,0.09000000000000001,1.0,1.0,0.5436365008354187,1.509911089669913e-05
PPO,75,early,62,62,0.09000000000000001,1.0,1.0,0.2397790253162384,-0.00020214395772200078
PPO,75,early,63,63,0.09000000000000001,1.0,1.0,0.5563084483146667,-0.0002298506115039345
PPO,75,early,64,64,0.09000000000000001,1.0,1.0,0.3439010977745056,-8.009046723600477e-07
PPO,75,early,65,65,0.09000000000000001,1.0,1.0,0.05422413349151611,0.00024178136663977057
PPO,75,early,66,66,0.09000000000000001,1.0,1.0,0.7520953416824341,-0.0005002692632842809
PPO,75,early,67,67,0.09000000000000001,1.0,1.0,0.9561223983764648,9.080988456844352e-05
PPO,75,early,68,68,0.09000000000000001,1.0,1.0,0.625187337398529,-0.0001568846491863951
PPO,75,early,69,69,0.09000000000000001,1.0,1.0,0.8179238438606262,-0.0005700412730220705
PPO,75,early,70,70,0.09000000000000001,1.0,1.0,0.611845850944519,-0.0008281403279397637
PPO,75,early,71,71,0.09000000000000001,1.0,1.0,0.5942894816398621,-6.051588752598036e-05
PPO,75,early,72,72,0.09000000000000001,1.0,1.0,0.1744052916765213,-0.0001263508020201698
PPO,75,early,73,73,0.09000000000000001,1.0,1.0,0.8780731558799744,-0.0005148977870703675
PPO,75,early,74,74,0.09000000000000001,1.0,1.0,0.5530776977539062,-0.0006372075295075774
PPO,75,early,75,75,0.09000000000000001,1.0,1.0,0.49174782633781433,-0.0006444216051022522
PPO,75,early,76,76,0.09000000000000001,1.0,1.0,0.5437207221984863,-0.0005889320891583338
PPO,75,early,77,77,0.09000000000000001,1.0,1.0,0.6563588380813599,-0.00031820565345697105
PPO,75,early,78,78,0.09000000000000001,1.0,1.0,0.23365788161754608,-0.0009160771878669038
PPO,75,early,79,79,0.09000000000000001,1.0,1.0,0.7515279650688171,-0.001428718154784292
PPO,75,early,80,80,0.09000000000000001,1.0,1.0,0.3228771388530731,-0.0012259670183993876
PPO,75,early,81,81,0.09000000000000001,1.0,1.0,0.804334282875061,-0.0015614702715538442
PPO,75,early,82,82,0.09000000000000001,1.0,1.0,0.3123893141746521,-0.0020617705304175615
PPO,75,early,83,83,0.09000000000000001,1.0,1.0,0.686866819858551,-0.002229374134913087
PPO,75,early,84,84,0.09000000000000001,1.0,1.0,0.8539310693740845,-0.00126299710245803
PPO,75,early,85,85,0.09000000000000001,1.0,1.0,0.5161890387535095,-0.002871225937269628
PPO,75,early,86,86,0.09000000000000001,1.0,1.0,0.6800138354301453,-0.0065996001940220594
PPO,75,early,87,87,0.09000000000000001,1.0,1.0,1.4135724306106567,-0.00953551335260272
PPO,75,early,88,88,0.09125365495681764,2.0,2.0,0.47173556685447693,-0.14313046261668205
PPO,75,early,89,89,0.05066163301467896,4.0,3.0,0.7979784607887268,-0.06116336537525058
PPO,75,early,90,90,0.06572795867919923,4.0,3.0,0.7916547060012817,-0.12708999193273485
PPO,75,early,91,91,0.09000000000000001,1.0,1.0,0.5327953696250916,-0.011674712877720594
PPO,75,early,92,92,0.09000000000000001,1.0,1.0,0.10338447988033295,-0.012842637719586492
PPO,75,early,93,93,0.09000000000000001,1.0,1.0,0.6497347950935364,-0.011972224107012153
