agent,seed,phase,local_episode,cumulative_episode,reward,steps,selected_regions,classification_loss,optimization_loss
DiscreteSAC,65,early,1,1,0.13447607517242433,4.0,3.0,0.6163687705993652,nan
DiscreteSAC,65,early,2,2,-0.08877635002136232,5.0,4.0,0.8392308950424194,nan
DiscreteSAC,65,early,3,3,-0.13182239532470702,5.0,3.0,1.096219539642334,nan
DiscreteSAC,65,early,4,4,-0.564491629600525,10.0,3.0,0.8595865964889526,nan
DiscreteSAC,65,early,5,5,0.11188157081604005,2.0,2.0,1.0093544721603394,nan
DiscreteSAC,65,early,6,6,0.05687154293060304,4.0,3.0,1.1985806226730347,nan
DiscreteSAC,65,early,7,7,0.024725089073181175,4.0,3.0,0.7802873849868774,nan
DiscreteSAC,65,early,8,8,0.2537640404701233,3.0,3.0,0.8677079081535339,nan
DiscreteSAC,65,early,9,9,0.3127783012390137,3.0,3.0,1.310115098953247,nan
DiscreteSAC,65,early,10,10,-0.17689185857772827,7.0,4.0,0.9190961122512817,nan
DiscreteSAC,65,early,11,11,0.09920332014560701,2.0,2.0,0.24719394743442535,nan
DiscreteSAC,65,early,12,12,-0.05664197444915771,4.0,2.0,0.9161556363105774,nan
DiscreteSAC,65,early,13,13,0.14711577653884886,4.0,3.0,0.8270170092582703,nan
DiscreteSAC,65,early,14,14,0.09000000000000001,1.0,1.0,0.6204434037208557,nan
DiscreteSAC,65,early,15,15,0.09000000000000001,1.0,1.0,0.9449187517166138,nan
DiscreteSAC,65,early,16,16,0.05531283378601075,4.0,2.0,0.9111305475234985,nan
DiscreteSAC,65,early,17,17,0.1301583242416382,3.0,2.0,1.079820990562439,-0.48843780159950256
DiscreteSAC,65,early,18,18,-0.4060222625732422,10.0,4.0,0.8406187891960144,-0.537585175037384
DiscreteSAC,65,early,19,19,0.15533758878707887,2.0,2.0,0.6888353228569031,-0.566900908946991
DiscreteSAC,65,early,20,20,-0.08541976213455198,5.0,3.0,0.689911961555481,-0.580342698097229
DiscreteSAC,65,early,21,21,0.06758441448211672,3.0,2.0,0.9663515090942383,-0.576928973197937
DiscreteSAC,65,early,22,22,-0.16912686347961425,7.0,4.0,0.8130602240562439,-0.5999546051025391
DiscreteSAC,65,early,23,23,-0.4180172741413116,10.0,6.0,0.36243557929992676,-0.6093464672565461
DiscreteSAC,65,early,24,24,-0.17389831185340876,9.0,5.0,0.47164297103881836,-0.6215023398399353
DiscreteSAC,65,early,25,25,-0.29680182933807375,10.0,5.0,0.5820679664611816,-0.6417764544486999
DiscreteSAC,65,early,26,26,-0.6156397581100465,10.0,4.0,0.47252997756004333,-0.6458117008209229
DiscreteSAC,65,early,27,27,-0.3937644481658935,10.0,4.0,0.6796218752861023,-0.6501520872116089
DiscreteSAC,65,early,28,28,-0.2552761316299439,10.0,7.0,0.5708854794502258,-0.660458093881607
DiscreteSAC,65,early,29,29,-0.40128760933876034,10.0,5.0,0.5010019540786743,-0.6611474633216858
DiscreteSAC,65,early,30,30,-0.009887382984161378,6.0,3.0,0.6020452380180359,-0.6744158565998077
DiscreteSAC,65,early,31,31,-0.39409812092781066,10.0,4.0,0.2230728417634964,-0.6744768261909485
DiscreteSAC,65,early,32,32,0.2344604253768921,5.0,3.0,0.5861673951148987,-0.6827726006507874
DiscreteSAC,65,early,33,33,-0.4171304225921631,10.0,4.0,0.8504497408866882,-0.6924578905105591
DiscreteSAC,65,early,34,34,-0.5161856502294541,10.0,5.0,0.33316904306411743,-0.692932641506195
DiscreteSAC,65,early,35,35,-0.4244041681289673,10.0,5.0,1.033265471458435,-0.6942510843276978
DiscreteSAC,65,early,36,36,-0.3112488627433777,10.0,5.0,0.6937854886054993,-0.6981941640377045
DiscreteSAC,65,early,37,37,-0.38824143409729006,10.0,5.0,0.6451435685157776,-0.7076131045818329
DiscreteSAC,65,early,38,38,-0.2940866470336914,10.0,4.0,0.8439652323722839,-0.706260597705841
DiscreteSAC,65,early,39,39,-0.5202673733234406,10.0,6.0,0.3097284138202667,-0.7191082298755646
DiscreteSAC,65,early,40,40,-0.4819400429725647,10.0,4.0,0.33361193537712097,-0.7235029995441437
DiscreteSAC,65,early,41,41,0.11307246446609498,4.0,3.0,0.6886342763900757,-0.7267424911260605
DiscreteSAC,65,early,42,42,0.09000000000000001,1.0,1.0,0.5337066650390625,-0.7200937867164612
DiscreteSAC,65,early,43,43,0.09000000000000001,1.0,1.0,0.9799920320510864,-0.7483025193214417
DiscreteSAC,65,early,44,44,-0.02245006293058395,3.0,2.0,0.14698190987110138,-0.7401912212371826
DiscreteSAC,65,early,45,45,-0.4546513378620148,10.0,4.0,0.4126434922218323,-0.7256880879402161
DiscreteSAC,65,early,46,46,0.0018473339080810752,3.0,3.0,0.49720248579978943,-0.7444206873575846
DiscreteSAC,65,early,47,47,-0.11620926618576051,6.0,4.0,0.286812961101532,-0.7269081374009451
DiscreteSAC,65,early,48,48,-0.5814958930015564,10.0,4.0,0.7659178972244263,-0.7442405521869659
DiscreteSAC,65,early,49,49,-0.7356811285018923,10.0,4.0,0.8085798025131226,-0.7403028190135956
DiscreteSAC,65,early,50,50,-0.3082554399967194,10.0,6.0,0.46524831652641296,-0.7532422244548798
DiscreteSAC,65,early,51,51,-0.1931566345691681,8.0,5.0,0.21703197062015533,-0.7597486823797226
DiscreteSAC,65,early,52,52,-0.5501395583152773,10.0,4.0,0.6061378121376038,-0.764123260974884
DiscreteSAC,65,early,53,53,-0.32322514653205875,10.0,6.0,0.25565311312675476,-0.781854772567749
DiscreteSAC,65,early,54,54,-0.031719398498535174,10.0,4.0,1.0610853433609009,-0.7836012244224548
DiscreteSAC,65,early,55,55,0.21353907346725465,4.0,3.0,0.6716837286949158,-0.8054054826498032
DiscreteSAC,65,early,56,56,-0.10743004322052004,9.0,5.0,1.051023244857788,-0.7860291136635674
DiscreteSAC,65,early,57,57,-0.38226070404052737,10.0,5.0,0.799259603023529,-0.804456603527069
DiscreteSAC,65,early,58,58,-0.233125319480896,4.0,3.0,0.6052294373512268,-0.7864024937152863
DiscreteSAC,65,early,59,59,-0.4389102697372437,10.0,5.0,0.9099404215812683,-0.8004193484783173
DiscreteSAC,65,early,60,60,-0.32447261810302735,10.0,4.0,0.5762041211128235,-0.8147626519203186
DiscreteSAC,65,early,61,61,-0.570374482870102,10.0,5.0,0.4938657879829407,-0.8205316305160523
DiscreteSAC,65,early,62,62,-0.46122625172138215,10.0,4.0,0.2019428312778473,-0.8311372518539428
DiscreteSAC,65,early,63,63,-0.315947961807251,10.0,4.0,0.31219223141670227,-0.8299745678901672
DiscreteSAC,65,early,64,64,-0.5546617031097412,10.0,4.0,0.3589065372943878,-0.830836945772171
DiscreteSAC,65,early,65,65,0.16050285816192628,3.0,3.0,0.8628810048103333,-0.8448476791381836
DiscreteSAC,65,early,66,66,-0.38872609436511996,10.0,5.0,0.24400471150875092,-0.8372508466243744
DiscreteSAC,65,early,67,67,-0.4332630276679993,10.0,5.0,0.2511843144893646,-0.84266956448555
DiscreteSAC,65,early,68,68,-0.3639641046524048,10.0,5.0,0.670523464679718,-0.8255820572376251
DiscreteSAC,65,early,69,69,-0.3606155157089233,10.0,5.0,0.6020867228507996,-0.8665697813034058
DiscreteSAC,65,early,70,70,-0.24453247785568238,10.0,4.0,0.7213860750198364,-0.8686181962490082
DiscreteSAC,65,early,71,71,-0.5181269884109497,10.0,5.0,0.7368346452713013,-0.8751360952854157
DiscreteSAC,65,early,72,72,-0.5055423349142075,10.0,4.0,0.21725262701511383,-0.8783515989780426
DiscreteSAC,65,early,73,73,-0.47506078481674197,10.0,5.0,0.4362330436706543,-0.8802893161773682
DiscreteSAC,65,early,74,74,-0.3670923948287964,10.0,5.0,0.23461976647377014,-0.8932149171829223
DiscreteSAC,65,early,75,75,-0.3512867510318756,10.0,4.0,0.46395644545555115,-0.8874076902866364
