agent,seed,phase,local_episode,cumulative_episode,reward,steps,selected_regions,classification_loss,optimization_loss
DQN,75,mid,1,1001,0.15497218251228334,2.0,2.0,0.24889957904815674,0.00035282119642943144
DQN,75,mid,2,1002,0.07319511175155641,5.0,3.0,0.5954761505126953,0.003431806084699929
DQN,75,mid,3,1003,-0.0007874774932861289,3.0,2.0,0.6834084391593933,0.0003853289090329781
DQN,75,mid,4,1004,0.0401979160308838,3.0,3.0,1.092675805091858,0.0002492058993084356
DQN,75,mid,5,1005,0.09000000000000001,1.0,1.0,0.326295405626297,0.0003157092723995447
DQN,75,mid,6,1006,0.034279633760452274,3.0,2.0,0.2766263782978058,0.0002589226739170651
DQN,75,mid,7,1007,0.008356323242187491,6.0,5.0,0.3811899721622467,0.003099084928787003
DQN,75,mid,8,1008,0.022248106002807633,2.0,2.0,0.895232617855072,0.00032621927675791085
DQN,75,mid,9,1009,0.09000000000000001,1.0,1.0,0.6228398084640503,0.0002252230333397165
DQN,75,mid,10,1010,0.018489141464233402,3.0,2.0,0.4545927345752716,0.0006062230580331137
DQN,75,mid,11,1011,0.13212148278951646,2.0,2.0,0.10777405649423599,0.0002950325288111344
DQN,75,mid,12,1012,0.00971706390380861,2.0,2.0,0.3720141053199768,0.0002130786160705611
DQN,75,mid,13,1013,-0.12579118490219116,3.0,3.0,0.7434858679771423,0.00026999116137934226
DQN,75,mid,14,1014,-0.029760880470275863,2.0,2.0,0.8563435673713684,0.0004640720580937341
DQN,75,mid,15,1015,0.04882832050323487,2.0,2.0,0.6245894432067871,0.00028770237986464053
DQN,75,mid,16,1016,-0.12098090112209321,6.0,4.0,0.25324878096580505,0.0003760653222949865
DQN,75,mid,17,1017,0.09000000000000001,1.0,1.0,0.1587851196527481,0.00023866024275776
DQN,75,mid,18,1018,0.02142650842666627,4.0,3.0,0.9864758253097534,0.00029065665148664266
DQN,75,mid,19,1019,0.09000000000000001,1.0,1.0,0.5375540256500244,0.00032080389792099595
DQN,75,mid,20,1020,0.11378552198410036,2.0,2.0,0.37124791741371155,0.00028711752383969724
DQN,75,mid,21,1021,-0.04517022848129272,3.0,2.0,0.7111750245094299,0.0004567869764287025
DQN,75,mid,22,1022,0.09000000000000001,1.0,1.0,0.1547250747680664,0.000324019871186465
DQN,75,mid,23,1023,0.0015108954906463828,3.0,3.0,0.5026488304138184,0.0003665777718803535
DQN,75,mid,24,1024,-0.271550726890564,10.0,4.0,0.9427046775817871,0.00040394177340203897
DQN,75,mid,25,1025,-0.025066359043121322,2.0,2.0,0.7336775064468384,0.006133967806817964
DQN,75,mid,26,1026,0.1327244806289673,2.0,2.0,1.1326087713241577,0.00042076290992554277
DQN,75,mid,27,1027,0.17605711698532106,2.0,2.0,0.9257239699363708,0.0037567137624137104
DQN,75,mid,28,1028,0.3016004729270935,2.0,2.0,0.4437239170074463,0.00022408770746551454
DQN,75,mid,29,1029,0.03807567358016968,5.0,5.0,0.5601292252540588,0.0011987697565928102
DQN,75,mid,30,1030,-0.04857828259468076,4.0,3.0,0.518058717250824,0.0006017497216816992
DQN,75,mid,31,1031,0.17073365211486818,4.0,2.0,0.814987063407898,0.000918743695365265
DQN,75,mid,32,1032,0.09000000000000001,1.0,1.0,0.30777162313461304,0.0011010891757905483
DQN,75,mid,33,1033,0.12223334550857545,6.0,3.0,0.6903917193412781,0.003267438214000625
DQN,75,mid,34,1034,0.015274424552917484,3.0,2.0,0.15202867984771729,0.0007127786132817467
DQN,75,mid,35,1035,0.10244746685028078,2.0,2.0,0.72761470079422,0.0005849178996868432
DQN,75,mid,36,1036,0.09000000000000001,1.0,1.0,1.0564616918563843,0.0005061337142251432
DQN,75,mid,37,1037,-0.06871975779533386,2.0,2.0,0.598344624042511,0.0003843736194539815
