agent,seed,phase,evaluation_episode,reward,steps,selected_regions,classification_loss,stopped
DiscreteSAC,65,mid,1,-0.519780158996582,10,3,0.39873307943344116,False
DiscreteSAC,65,mid,2,-0.4011043787002564,10,2,0.6955376267433167,False
DiscreteSAC,65,mid,3,-0.5210465312004089,10,4,0.3228227198123932,False
DiscreteSAC,65,mid,4,-0.5791555523872377,10,2,0.6432886123657227,False
DiscreteSAC,65,mid,5,-0.6061923980712891,10,2,0.5746335983276367,False
DiscreteSAC,65,mid,6,-0.40270205736160275,10,2,0.6188358068466187,True
DiscreteSAC,65,mid,7,-0.20630643367767332,10,3,0.7184752225875854,True
DiscreteSAC,65,mid,8,-0.4598466753959656,10,3,0.6719377636909485,False
DiscreteSAC,65,mid,9,-0.5822299450635912,10,2,0.1814005821943283,False
DiscreteSAC,65,mid,10,-0.6361135065555572,10,4,0.43059009313583374,False
DiscreteSAC,65,mid,11,-0.40044283866882324,10,3,0.6110306978225708,False
DiscreteSAC,65,mid,12,-0.30010837316513067,10,3,0.9517064690589905,False
DiscreteSAC,65,mid,13,-0.5892189025878907,10,2,0.2797197997570038,False
DiscreteSAC,65,mid,14,-0.5231076329946518,10,3,0.06923716515302658,False
DiscreteSAC,65,mid,15,-0.6568818390369416,10,3,0.4956400692462921,False
DiscreteSAC,65,mid,16,-0.30770466327667234,10,3,1.1229078769683838,True
DiscreteSAC,65,mid,17,-0.37867227792739866,10,3,0.5964264273643494,True
DiscreteSAC,65,mid,18,-0.6065218627452851,10,2,0.205286905169487,False
DiscreteSAC,65,mid,19,-0.3322287201881409,10,3,0.9770321249961853,False
DiscreteSAC,65,mid,20,-0.2773136258125305,10,3,0.40817075967788696,True
DiscreteSAC,65,mid,21,-0.4010457396507263,10,3,0.6874165534973145,False
DiscreteSAC,65,mid,22,-0.6048871874809266,10,3,0.9144812226295471,False
DiscreteSAC,65,mid,23,-0.2772993505001068,10,3,0.4225870668888092,True
DiscreteSAC,65,mid,24,-0.6392130553722383,10,3,0.45626163482666016,False
DiscreteSAC,65,mid,25,-0.6338514983654023,10,3,0.20115868747234344,False
DiscreteSAC,65,mid,26,-0.4742095947265625,10,2,0.8537593483924866,False
DiscreteSAC,65,mid,27,-0.5034118175506592,10,2,0.7036910653114319,False
DiscreteSAC,65,mid,28,-0.5999407052993775,10,2,0.7910616993904114,False
DiscreteSAC,65,mid,29,-0.5258555889129639,10,2,0.448384553194046,False
DiscreteSAC,65,mid,30,-0.6375697135925293,10,2,1.0972845554351807,False
DiscreteSAC,65,mid,31,-0.5678967416286469,10,2,0.3673163056373596,False
DiscreteSAC,65,mid,32,-0.8556035161018374,10,3,0.6936481595039368,False
DiscreteSAC,65,mid,33,-0.28283848762512204,10,2,1.0806713104248047,True
DiscreteSAC,65,mid,34,-0.48436622619628905,10,2,0.635049045085907,False
DiscreteSAC,65,mid,35,-0.47846806049346924,10,3,1.005253791809082,False
DiscreteSAC,65,mid,36,-0.17117629051208494,10,3,0.35660457611083984,True
DiscreteSAC,65,mid,37,-0.29707119464874265,10,3,0.5866023898124695,True
DiscreteSAC,65,mid,38,-0.48171550035476685,10,3,0.6564747095108032,False
DiscreteSAC,65,mid,39,-0.3932262748479843,10,2,0.22023536264896393,True
DiscreteSAC,65,mid,40,-0.23980206251144412,10,3,0.8635525107383728,False
DiscreteSAC,65,mid,41,-0.45642368793487553,10,2,0.8854061961174011,False
DiscreteSAC,65,mid,42,-0.503986120223999,10,3,0.6439286470413208,False
DiscreteSAC,65,mid,43,-0.7083574235439302,10,3,0.49705520272254944,False
DiscreteSAC,65,mid,44,-0.5193698883056641,10,2,0.4434949457645416,False
DiscreteSAC,65,mid,45,-0.49371567368507385,10,3,0.3319545388221741,False
DiscreteSAC,65,mid,46,-0.03595176935195925,10,3,0.48532015085220337,True
DiscreteSAC,65,mid,47,-0.47550981044769286,10,2,1.079677700996399,False
DiscreteSAC,65,mid,48,-0.44882296323776244,10,2,0.7562678456306458,False
DiscreteSAC,65,mid,49,-0.41244648694992064,10,2,0.557877779006958,False
DiscreteSAC,65,mid,50,-0.24640355110168455,10,3,0.7870797514915466,True
DiscreteSAC,65,mid,51,-0.05876927375793457,10,4,0.6363764405250549,True
DiscreteSAC,65,mid,52,-0.5701147794723511,10,2,0.7743600010871887,False
DiscreteSAC,65,mid,53,-0.42091941833496094,10,3,0.7582292556762695,False
DiscreteSAC,65,mid,54,-0.4578732132911682,10,2,0.5242313742637634,False
