agent,seed,phase,evaluation_episode,reward,steps,selected_regions,classification_loss,stopped
DQN,35,final,1,-0.5040616869926453,10,2,0.5032786130905151,False
DQN,35,final,2,0.3411746096611023,3,3,0.7031020522117615,True
DQN,35,final,3,0.16984845876693727,2,2,0.9410201907157898,True
DQN,35,final,4,0.09000000000000001,1,1,0.404397577047348,True
DQN,35,final,5,0.3275247287750244,3,3,0.9520540237426758,True
DQN,35,final,6,0.0796011257171631,2,2,0.5398870706558228,True
DQN,35,final,7,0.15380700111389162,2,2,0.5958573222160339,True
DQN,35,final,8,0.08805544853210451,2,2,0.716815173625946,True
DQN,35,final,9,0.15625102996826173,2,2,0.44458335638046265,True
DQN,35,final,10,0.11458946943283083,2,2,0.7627509236335754,True
DQN,35,final,11,-0.0431550073623657,3,3,0.9225355982780457,True
DQN,35,final,12,0.1556697952747345,2,2,0.4128536283969879,True
DQN,35,final,13,-0.12433073997497558,3,2,0.7225691080093384,True
DQN,35,final,14,0.11045034408569337,2,2,0.2289762794971466,True
DQN,35,final,15,-0.471804702281952,10,2,0.9644191861152649,True
DQN,35,final,16,0.08500466465950013,3,3,0.4112652838230133,True
DQN,35,final,17,0.09000000000000001,1,1,0.21245263516902924,True
DQN,35,final,18,0.2177019190788269,3,3,0.6248685121536255,True
DQN,35,final,19,0.1957062554359436,3,3,0.6337104439735413,True
DQN,35,final,20,0.2486099171638489,2,2,0.810815155506134,True
DQN,35,final,21,0.17868054628372193,3,3,0.6788473129272461,True
DQN,35,final,22,0.035218851566314706,2,2,0.5996126532554626,True
DQN,35,final,23,0.09000000000000001,1,1,0.13393595814704895,True
DQN,35,final,24,0.10867585420608522,2,2,0.8162022233009338,True
DQN,35,final,25,0.30032772541046143,3,3,0.6625866889953613,True
DQN,35,final,26,0.09000000000000001,1,1,0.1426001638174057,True
DQN,35,final,27,0.18102765798568726,3,3,0.9182429909706116,True
DQN,35,final,28,0.2686284351348877,2,2,0.9642313718795776,True
DQN,35,final,29,-0.7257658988237383,10,3,0.46557098627090454,False
DQN,35,final,30,0.09000000000000001,1,1,0.3360436260700226,True
DQN,35,final,31,0.3122587871551514,3,3,0.7881369590759277,True
DQN,35,final,32,0.09000000000000001,1,1,0.23511777818202972,True
DQN,35,final,33,0.1445002031326294,3,3,0.8356990814208984,True
DQN,35,final,34,0.21519655704498292,3,3,0.6573869585990906,True
DQN,35,final,35,0.2104306983947754,2,2,0.8561941981315613,True
DQN,35,final,36,0.13786209344863892,3,3,0.9549652934074402,True
DQN,35,final,37,-0.03709359288215637,2,2,0.46148452162742615,True
DQN,35,final,38,0.09000000000000001,1,1,0.2087831348180771,True
DQN,35,final,39,-0.5869052410125734,10,3,1.3445749282836914,False
DQN,35,final,40,0.09000000000000001,1,1,0.2807721197605133,True
DQN,35,final,41,0.09000000000000001,1,1,0.37939220666885376,True
DQN,35,final,42,0.05112604975700379,2,2,0.38476988673210144,True
DQN,35,final,43,0.09000000000000001,1,1,0.2884933054447174,True
DQN,35,final,44,0.18628162860870362,3,3,0.7833876013755798,True
DQN,35,final,45,0.09000000000000001,1,1,0.4274236857891083,True
DQN,35,final,46,0.12285261034965517,2,2,0.3366551995277405,True
DQN,35,final,47,0.1913581657409668,2,2,0.8544031977653503,True
DQN,35,final,48,0.13580108404159547,3,3,0.7455578446388245,True
DQN,35,final,49,0.11385269641876222,2,2,0.3355266749858856,True
DQN,35,final,50,0.08701743364334108,2,2,0.7279095649719238,True
DQN,35,final,51,-0.49572865962982177,10,2,1.2176077365875244,False
DQN,35,final,52,0.09000000000000001,1,1,0.5925431251525879,True
DQN,35,final,53,0.18442655324935914,3,3,0.6136068105697632,True
DQN,35,final,54,0.09000000000000001,1,1,0.2904435694217682,True
DQN,35,final,55,0.061710851192474374,2,2,0.35050591826438904,True
DQN,35,final,56,0.09000000000000001,1,1,0.2570572793483734,True
DQN,35,final,57,0.0751477348804474,2,2,0.42217257618904114,True
DQN,35,final,58,0.19507886648178102,2,2,0.7450434565544128,True
DQN,35,final,59,0.10435593843460084,3,3,0.49354833364486694,True
DQN,35,final,60,0.14410240173339844,3,3,0.8304038047790527,True
DQN,35,final,61,-0.01499986410140991,6,4,0.9525659680366516,True
DQN,35,final,62,0.1550241780281067,3,3,0.6013995409011841,True
DQN,35,final,63,0.10735196590423585,3,3,0.786254346370697,True
DQN,35,final,64,0.14728315591812133,8,3,0.9538210034370422,True
DQN,35,final,65,-0.3413456380367279,10,3,0.2999819219112396,False
DQN,35,final,66,0.14190401315689088,2,2,0.8167786598205566,True
DQN,35,final,67,0.13940461158752443,2,2,0.6187232136726379,True
DQN,35,final,68,-0.3906154632568359,10,3,1.1536437273025513,False
DQN,35,final,69,0.17771781206130982,3,3,0.6709628701210022,True
DQN,35,final,70,0.25842310667037965,2,2,0.4496847987174988,True
DQN,35,final,71,0.22290267229080202,2,2,0.934144914150238,True
DQN,35,final,72,0.09000000000000001,1,1,0.935524046421051,True
DQN,35,final,73,0.11252859950065613,3,3,0.3920150101184845,True
DQN,35,final,74,0.183192617893219,3,3,0.9542232155799866,True
DQN,35,final,75,0.05564876079559327,2,2,1.0686649084091187,True
DQN,35,final,76,0.09000000000000001,1,1,0.24148206412792206,True
DQN,35,final,77,0.045454399585723886,2,2,0.5920939445495605,True
DQN,35,final,78,0.09000000000000001,1,1,0.23513007164001465,True
DQN,35,final,79,0.35533364295959474,2,2,0.782015323638916,True
DQN,35,final,80,0.05317028045654298,2,2,0.5535146594047546,True
DQN,35,final,81,0.07215784668922426,2,2,0.16224810481071472,True
DQN,35,final,82,-0.09817539930343629,3,3,0.9035156965255737,True
DQN,35,final,83,0.09000000000000001,1,1,0.41751548647880554,True
DQN,35,final,84,0.20775689363479616,2,2,0.7247864007949829,True
DQN,35,final,85,0.12699110984802248,2,2,0.5658916234970093,True
DQN,35,final,86,0.24775726318359376,3,3,0.6879180073738098,True
DQN,35,final,87,-0.01738136291503907,3,3,0.5271900296211243,True
DQN,35,final,88,0.20892734050750733,3,3,0.6304967999458313,True
DQN,35,final,89,0.033732734322547926,3,3,0.2818867266178131,True
DQN,35,final,90,0.09000000000000001,1,1,0.14447355270385742,True
DQN,35,final,91,0.21732373714447023,2,2,0.8905733823776245,True
DQN,35,final,92,0.16261606097221376,2,2,0.493606299161911,True
DQN,35,final,93,0.09000000000000001,1,1,0.5012351274490356,True
DQN,35,final,94,0.09000000000000001,1,1,0.9928699135780334,True
DQN,35,final,95,0.23142807364463808,2,2,0.24846121668815613,True
DQN,35,final,96,0.09000000000000001,1,1,0.22296640276908875,True
DQN,35,final,97,-0.39567141532897954,10,2,1.1417733430862427,False
DQN,35,final,98,0.07194638967514039,3,3,0.7984374761581421,True
DQN,35,final,99,0.13798261404037476,3,3,0.899941623210907,True
DQN,35,final,100,0.15091885805130006,2,2,0.8036072850227356,True
DQN,35,final,101,0.09000000000000001,1,1,0.5519853234291077,True
DQN,35,final,102,0.07162846803665163,2,2,0.5862179398536682,True
DQN,35,final,103,-0.39677320718765263,10,2,0.8303541541099548,False
DQN,35,final,104,0.09000000000000001,1,1,0.34159383177757263,True
DQN,35,final,105,-0.3968857526779175,10,3,0.8718847632408142,False
DQN,35,final,106,0.09000000000000001,1,1,0.323697566986084,True
DQN,35,final,107,0.193778293132782,2,2,0.8073295950889587,True
DQN,35,final,108,0.09000000000000001,1,1,0.5774989724159241,True
DQN,35,final,109,0.09000000000000001,1,1,0.568569004535675,True
DQN,35,final,110,0.13734323501586915,3,3,1.2606399059295654,True
DQN,35,final,111,0.12216383934020997,3,3,0.9481476545333862,True
DQN,35,final,112,0.09000000000000001,1,1,0.37285393476486206,True
DQN,35,final,113,0.05690873384475709,3,3,0.6059571504592896,True
DQN,35,final,114,0.09000000000000001,1,1,0.5091962218284607,True
DQN,35,final,115,0.09000000000000001,1,1,0.25653043389320374,True
DQN,35,final,116,0.09000000000000001,1,1,0.5118500590324402,True
DQN,35,final,117,0.25166428804397584,3,3,0.7446126937866211,True
DQN,35,final,118,0.09000000000000001,1,1,0.8192198872566223,True
DQN,35,final,119,0.1704531979560852,3,3,0.8225795030593872,True
DQN,35,final,120,-0.47276906967163085,10,2,1.2784453630447388,False
DQN,35,final,121,0.0683423948287964,3,3,0.8311657905578613,True
DQN,35,final,122,-0.12522525906562804,2,2,0.5631257891654968,True
DQN,35,final,123,0.09000000000000001,1,1,0.16816189885139465,True
DQN,35,final,124,0.09000000000000001,1,1,0.501279354095459,True
DQN,35,final,125,0.32785470962524416,2,2,1.0920546054840088,True
DQN,35,final,126,0.21985586166381837,2,2,1.1238551139831543,True
DQN,35,final,127,0.09000000000000001,1,1,0.32164743542671204,True
DQN,35,final,128,0.09862942218780518,3,3,0.8566536903381348,True
DQN,35,final,129,0.08735276937484743,2,2,0.12477076053619385,True
DQN,35,final,130,0.2327957820892334,3,3,1.0881940126419067,True
DQN,35,final,131,-0.5731459140777588,10,2,0.8280537724494934,False
DQN,35,final,132,0.09000000000000001,1,1,0.7493997812271118,True
DQN,35,final,133,0.09480138301849367,2,2,0.4084566533565521,True
DQN,35,final,134,0.09000000000000001,1,1,0.9753463864326477,True
DQN,35,final,135,0.2953264880180359,2,2,0.6817303895950317,True
DQN,35,final,136,-0.3946572542190552,10,3,0.9949163198471069,False
DQN,35,final,137,0.03366811752319337,2,2,0.27434632182121277,True
DQN,35,final,138,0.27824241638183594,3,3,0.7479605078697205,True
DQN,35,final,139,-0.03654103755950926,3,3,0.9685182571411133,True
DQN,35,final,140,0.11624469041824342,2,2,0.7911113500595093,True
DQN,35,final,141,0.09000000000000001,1,1,0.36391767859458923,True
DQN,35,final,142,0.09000000000000001,1,1,0.15810179710388184,True
DQN,35,final,143,0.20535479664802553,2,2,0.4172085225582123,True
DQN,35,final,144,0.20427037000656129,3,3,0.44891494512557983,True
DQN,35,final,145,0.09202045917510987,3,3,0.7987041473388672,True
DQN,35,final,146,0.14728315591812133,8,3,0.9538210034370422,True
DQN,35,final,147,0.1885692048072815,2,2,0.6910580396652222,True
DQN,35,final,148,0.07006307125091554,2,2,0.7109804153442383,True
DQN,35,final,149,0.09000000000000001,1,1,0.4964790642261505,True
DQN,35,final,150,0.038369553089141854,2,2,0.23227204382419586,True
DQN,35,final,151,0.09000000000000001,1,1,0.6277125477790833,True
DQN,35,final,152,0.09000000000000001,1,1,0.7086334228515625,True
DQN,35,final,153,0.2882886099815369,2,2,0.4811463952064514,True
DQN,35,final,154,0.17107678174972535,3,3,0.8109076619148254,True
DQN,35,final,155,0.16631551265716554,2,2,0.5478965640068054,True
DQN,35,final,156,0.05564876079559327,2,2,1.0686649084091187,True
DQN,35,final,157,0.14618407368659975,2,2,0.4385455548763275,True
DQN,35,final,158,0.3052033853530884,3,3,0.9341002702713013,True
DQN,35,final,159,0.09000000000000001,1,1,0.33211761713027954,True
DQN,35,final,160,0.08395435094833376,2,2,0.6852335929870605,True
DQN,35,final,161,0.09000000000000001,1,1,0.4246954321861267,True
DQN,35,final,162,0.19829270958900452,3,3,0.3355855941772461,True
DQN,35,final,163,0.1370568346977234,3,3,0.7104817628860474,True
DQN,35,final,164,0.021183021068573005,3,3,0.5871363282203674,True
DQN,35,final,165,0.23131603717803956,3,3,0.6622634530067444,True
DQN,35,final,166,0.013345668315887446,4,3,0.3815951347351074,True
