agent,seed,phase,local_episode,cumulative_episode,reward,steps,selected_regions,classification_loss,optimization_loss
PPO,85,final,1,3001,0.09000000000000001,1.0,1.0,1.0217686891555786,-0.0013174802879802883
PPO,85,final,2,3002,0.09000000000000001,1.0,1.0,0.2911390960216522,-0.00018186181478085928
PPO,85,final,3,3003,0.09000000000000001,1.0,1.0,1.024161696434021,-4.203996195428772e-05
PPO,85,final,4,3004,0.09000000000000001,1.0,1.0,0.36254802346229553,-6.369062066369224e-05
PPO,85,final,5,3005,0.09000000000000001,1.0,1.0,0.5601478815078735,-0.0003403655282454565
PPO,85,final,6,3006,0.11661960363388063,2.0,2.0,0.5413917303085327,-0.0631552136328537
PPO,85,final,7,3007,0.09000000000000001,1.0,1.0,0.14626285433769226,-0.0008793442539172247
PPO,85,final,8,3008,0.09000000000000001,1.0,1.0,0.5633857250213623,-0.0020408774726092815
PPO,85,final,9,3009,0.09000000000000001,1.0,1.0,0.7120458483695984,-0.0034539808984845877
PPO,85,final,10,3010,0.09000000000000001,1.0,1.0,0.936972975730896,-0.002697144926059991
PPO,85,final,11,3011,0.09000000000000001,1.0,1.0,0.7994059920310974,-0.002560121240094304
PPO,85,final,12,3012,0.09000000000000001,1.0,1.0,1.0922664403915405,-0.004031588556244969
PPO,85,final,13,3013,0.09000000000000001,1.0,1.0,0.13825514912605286,-0.0010088593699038029
PPO,85,final,14,3014,0.09000000000000001,1.0,1.0,0.5530771613121033,-0.00192420874373056
PPO,85,final,15,3015,0.09000000000000001,1.0,1.0,0.4203851819038391,-0.0037023925688117743
PPO,85,final,16,3016,0.09000000000000001,1.0,1.0,0.9105557799339294,-0.005659702583216131
PPO,85,final,17,3017,0.09000000000000001,1.0,1.0,0.25905925035476685,-0.0012084624031558633
PPO,85,final,18,3018,0.09000000000000001,1.0,1.0,0.28463053703308105,-0.003921501222066581
PPO,85,final,19,3019,0.09000000000000001,1.0,1.0,0.2911390960216522,-0.0011424037220422179
PPO,85,final,20,3020,0.09000000000000001,1.0,1.0,0.12626945972442627,-0.0022869014646857977
PPO,85,final,21,3021,0.09000000000000001,1.0,1.0,1.087125301361084,-0.0038872266886755824
PPO,85,final,22,3022,0.09000000000000001,1.0,1.0,0.4289977252483368,-0.009397950256243348
PPO,85,final,23,3023,0.12091012477874757,2.0,2.0,0.3452166020870209,-0.06041691510472447
PPO,85,final,24,3024,0.09000000000000001,1.0,1.0,0.38177821040153503,-0.001176089106593281
PPO,85,final,25,3025,0.09000000000000001,1.0,1.0,0.6181240081787109,-0.0044069072464481
PPO,85,final,26,3026,0.09000000000000001,1.0,1.0,0.6836718320846558,-0.006719185272231698
PPO,85,final,27,3027,0.15727050781250002,2.0,2.0,0.6349000930786133,-0.05455113761126995
PPO,85,final,28,3028,0.09000000000000001,1.0,1.0,0.6660789847373962,-0.00764526822604239
PPO,85,final,29,3029,0.1266974973678589,2.0,2.0,0.42386212944984436,-0.06684491550549865
PPO,85,final,30,3030,0.09000000000000001,1.0,1.0,0.3697774410247803,-0.004237043496686965
PPO,85,final,31,3031,-0.00875900506973265,2.0,2.0,0.3678208887577057,-0.005931699415668845
PPO,85,final,32,3032,0.09000000000000001,1.0,1.0,0.6117366552352905,-0.002132248831912875
PPO,85,final,33,3033,0.09000000000000001,1.0,1.0,0.6067011952400208,-0.012256554793566465
PPO,85,final,34,3034,0.09000000000000001,1.0,1.0,0.5088165402412415,-0.009382277028635144
PPO,85,final,35,3035,0.09000000000000001,1.0,1.0,0.21459069848060608,-0.006474762922152877
PPO,85,final,36,3036,0.09000000000000001,1.0,1.0,0.7806021571159363,-0.011257517151534557
PPO,85,final,37,3037,-0.06534994959831238,2.0,2.0,0.6301234364509583,-0.027735381736420095
PPO,85,final,38,3038,0.09000000000000001,1.0,1.0,0.7089292407035828,-0.007374588516540825
PPO,85,final,39,3039,0.09000000000000001,1.0,1.0,0.552524745464325,-0.007631579646840692
PPO,85,final,40,3040,0.09000000000000001,1.0,1.0,0.5652487874031067,-0.012034656014293432
PPO,85,final,41,3041,-0.009814543724060043,2.0,2.0,0.8418112397193909,-0.04574500722810626
PPO,85,final,42,3042,0.09000000000000001,1.0,1.0,0.8879969716072083,-0.008455226896330714
PPO,85,final,43,3043,0.09000000000000001,1.0,1.0,1.2086594104766846,-0.006723333732225001
PPO,85,final,44,3044,0.15044082880020143,2.0,2.0,0.8184183239936829,-0.027382662519812584
PPO,85,final,45,3045,0.09000000000000001,1.0,1.0,1.2449153661727905,-0.00329907814739272
PPO,85,final,46,3046,0.09000000000000001,1.0,1.0,0.29209914803504944,-0.01119043119251728
PPO,85,final,47,3047,0.09000000000000001,1.0,1.0,0.44231852889060974,-0.00630873057525605
PPO,85,final,48,3048,0.09000000000000001,1.0,1.0,0.1905975639820099,-0.0040121974889189005
PPO,85,final,49,3049,0.09000000000000001,1.0,1.0,0.8575590252876282,-0.009818910621106625
PPO,85,final,50,3050,0.09000000000000001,1.0,1.0,0.9855099320411682,-0.008542293217033148
PPO,85,final,51,3051,-0.03230200052261352,4.0,2.0,0.7282957434654236,-0.0383632747689262
PPO,85,final,52,3052,0.09000000000000001,1.0,1.0,1.1401039361953735,-0.008760565891861916
PPO,85,final,53,3053,0.09000000000000001,1.0,1.0,0.9761467576026917,-0.007219699560664594
PPO,85,final,54,3054,0.09000000000000001,1.0,1.0,0.25483012199401855,-0.006969189736992121
PPO,85,final,55,3055,0.09000000000000001,1.0,1.0,0.7014865279197693,-0.011842607520520687
PPO,85,final,56,3056,0.0693428683280945,2.0,2.0,0.35687509179115295,-0.06650534621439874
PPO,85,final,57,3057,0.09000000000000001,1.0,1.0,0.8975507616996765,-0.00415728276129812
PPO,85,final,58,3058,0.09000000000000001,1.0,1.0,0.666136622428894,-0.006068681483156979
PPO,85,final,59,3059,0.09000000000000001,1.0,1.0,1.3013545274734497,-0.00722173519898206
PPO,85,final,60,3060,0.07182486534118654,2.0,2.0,0.9568050503730774,-0.045120232505723834
PPO,85,final,61,3061,0.09000000000000001,1.0,1.0,0.574989378452301,-0.0048345200484618545
PPO,85,final,62,3062,0.09000000000000001,1.0,1.0,0.6939839124679565,-0.001704720954876393
PPO,85,final,63,3063,0.09000000000000001,1.0,1.0,0.6470611691474915,-0.004773490596562624
PPO,85,final,64,3064,0.09000000000000001,1.0,1.0,1.0425512790679932,-0.005780498846434057
PPO,85,final,65,3065,0.09000000000000001,1.0,1.0,1.3846899271011353,-0.005765173584222794
PPO,85,final,66,3066,0.09000000000000001,1.0,1.0,0.06545014679431915,-0.0008359039784409106
PPO,85,final,67,3067,0.09000000000000001,1.0,1.0,0.13631565868854523,-0.001121680485084653
PPO,85,final,68,3068,0.09000000000000001,1.0,1.0,0.9245921969413757,-0.0019457521266303957
PPO,85,final,69,3069,0.09000000000000001,1.0,1.0,0.4305613934993744,-0.0012432648509275168
PPO,85,final,70,3070,0.09000000000000001,1.0,1.0,0.24133850634098053,-0.001274002337595448
PPO,85,final,71,3071,0.09000000000000001,1.0,1.0,0.5482678413391113,-0.0017522523121442646
PPO,85,final,72,3072,0.09000000000000001,1.0,1.0,0.7558566331863403,-0.0013142370153218508
PPO,85,final,73,3073,0.09000000000000001,1.0,1.0,0.7076420187950134,-0.007140224683098495
PPO,85,final,74,3074,0.09000000000000001,1.0,1.0,0.9698687791824341,-0.009232980199158192
PPO,85,final,75,3075,0.09000000000000001,1.0,1.0,0.7844957709312439,-0.006991835427470505
PPO,85,final,76,3076,0.04248894929885865,2.0,2.0,0.8705369830131531,-0.05840260296827182
PPO,85,final,77,3077,0.09000000000000001,1.0,1.0,1.201881766319275,-0.004778171773068607
PPO,85,final,78,3078,0.09000000000000001,1.0,1.0,0.20862792432308197,-0.0005215660203248262
PPO,85,final,79,3079,0.09000000000000001,1.0,1.0,0.34696850180625916,-0.002211642509792
PPO,85,final,80,3080,0.09000000000000001,1.0,1.0,0.29508543014526367,-0.00032996128720697016
