agent,seed,phase,evaluation_episode,reward,steps,selected_regions,classification_loss,stopped
DiscreteSAC,35,final,1,0.009011940956115738,2,2,0.6202049851417542,True
DiscreteSAC,35,final,2,0.09000000000000001,1,1,0.9742766618728638,True
DiscreteSAC,35,final,3,-0.45443789958953856,10,2,0.9353065490722656,False
DiscreteSAC,35,final,4,-0.7803937375545504,10,2,0.6347913146018982,False
DiscreteSAC,35,final,5,-0.41643934249877934,10,2,1.0760180950164795,False
DiscreteSAC,35,final,6,-0.5779564261436463,10,2,0.5674446225166321,False
DiscreteSAC,35,final,7,0.15380700111389162,2,2,0.5958573222160339,True
DiscreteSAC,35,final,8,-0.009634895324707016,2,2,0.8145055174827576,True
DiscreteSAC,35,final,9,-0.5826215028762818,10,2,0.5534558892250061,False
DiscreteSAC,35,final,10,-0.5701059579849244,10,2,0.8174463510513306,False
DiscreteSAC,35,final,11,-0.5336145639419556,10,2,0.7929951548576355,False
DiscreteSAC,35,final,12,0.012516098022460953,2,2,0.5560073256492615,True
DiscreteSAC,35,final,13,-0.4948620080947876,10,2,0.5231003761291504,False
DiscreteSAC,35,final,14,-0.6111081421375275,10,2,0.32053476572036743,False
DiscreteSAC,35,final,15,0.018181877136230484,2,2,0.9544326066970825,True
DiscreteSAC,35,final,16,0.10164325118064882,2,2,0.4046266973018646,True
DiscreteSAC,35,final,17,-0.6328859955072403,10,2,0.29533863067626953,False
DiscreteSAC,35,final,18,-0.5580257058143616,10,2,0.780596137046814,False
DiscreteSAC,35,final,19,-0.5529253363609314,10,2,0.7623420357704163,False
DiscreteSAC,35,final,20,-0.6484522104263306,10,2,1.0778772830963135,False
DiscreteSAC,35,final,21,-0.63725643157959,10,2,0.8747842907905579,False
DiscreteSAC,35,final,22,0.0990243721008301,2,2,0.5358071327209473,True
DiscreteSAC,35,final,23,-0.20144609928131102,2,2,0.41538205742836,True
DiscreteSAC,35,final,24,-0.4766417622566223,10,2,0.7715198397636414,False
DiscreteSAC,35,final,25,-0.40019284486770634,10,2,0.743107259273529,False
DiscreteSAC,35,final,26,0.040478559136390695,2,2,0.18212160468101501,True
DiscreteSAC,35,final,27,-0.5132889032363892,10,2,0.992559552192688,False
DiscreteSAC,35,final,28,-0.39238880872726445,10,2,0.9952486157417297,False
DiscreteSAC,35,final,29,-0.586536005139351,10,3,0.32634109258651733,False
DiscreteSAC,35,final,30,0.022489355802536026,2,2,0.3935542702674866,True
DiscreteSAC,35,final,31,0.009855766296386723,3,2,1.0405399799346924,True
DiscreteSAC,35,final,32,-0.5577057778835297,10,2,0.2428235560655594,False
DiscreteSAC,35,final,33,-0.512234914302826,10,2,0.8724341988563538,False
DiscreteSAC,35,final,34,0.06264384269714357,2,2,0.8199396729469299,True
DiscreteSAC,35,final,35,-0.5522422075271607,10,2,0.9888671040534973,False
DiscreteSAC,35,final,36,-0.472623872756958,10,2,0.9454512596130371,False
DiscreteSAC,35,final,37,0.09000000000000001,1,1,0.3443909287452698,True
DiscreteSAC,35,final,38,-0.538406103849411,10,3,0.2471892386674881,False
DiscreteSAC,35,final,39,-0.5677969932556153,10,2,1.2754666805267334,False
DiscreteSAC,35,final,40,-0.5709975838661194,10,2,0.3017697036266327,False
DiscreteSAC,35,final,41,-0.32618668556213376,8,2,0.42557889223098755,True
DiscreteSAC,35,final,42,-0.6105966746807099,10,2,0.41649261116981506,False
DiscreteSAC,35,final,43,-0.6290845155715944,10,2,0.36757782101631165,False
DiscreteSAC,35,final,44,-0.618276047706604,10,2,0.9679452776908875,False
DiscreteSAC,35,final,45,-0.6274948298931122,10,2,0.5049185156822205,False
DiscreteSAC,35,final,46,-0.6165559768676758,10,2,0.4460637867450714,False
DiscreteSAC,35,final,47,-0.4386418342590332,10,2,0.8544031977653503,False
DiscreteSAC,35,final,48,-0.5509658932685852,10,2,0.8123248219490051,False
DiscreteSAC,35,final,49,-0.5995191812515259,10,2,0.4188985526561737,False
DiscreteSAC,35,final,50,-0.59450923204422,10,2,0.7794362306594849,False
DiscreteSAC,35,final,51,-0.5299968004226685,10,2,1.251875877380371,False
DiscreteSAC,35,final,52,-0.5992903590202332,10,2,0.641833484172821,False
DiscreteSAC,35,final,53,-0.5707467675209046,10,2,0.7487801313400269,False
DiscreteSAC,35,final,54,-0.6462467193603516,10,2,0.38669028878211975,False
DiscreteSAC,35,final,55,-0.598200011253357,10,2,0.38041678071022034,False
DiscreteSAC,35,final,56,0.005500273704528824,2,2,0.3315570056438446,True
DiscreteSAC,35,final,57,-0.5548522651195527,10,2,0.42217257618904114,False
DiscreteSAC,35,final,58,-0.43749557733535765,10,2,0.7476179003715515,False
DiscreteSAC,35,final,59,-0.7395423531532289,10,2,0.7174466252326965,False
DiscreteSAC,35,final,60,-0.5534045577049256,10,2,0.9079107642173767,False
DiscreteSAC,35,final,61,-0.5927229404449463,10,2,1.040289044380188,False
DiscreteSAC,35,final,62,0.030225710868835458,2,2,0.7361980080604553,True
DiscreteSAC,35,final,63,-0.5414793968200684,10,2,0.8150857090950012,False
DiscreteSAC,35,final,64,0.09000000000000001,1,1,1.3311041593551636,True
DiscreteSAC,35,final,65,-0.04431085109710693,2,2,0.5829471349716187,True
DiscreteSAC,35,final,66,-0.6529118299484253,10,2,0.9815945029258728,False
DiscreteSAC,35,final,67,-0.5627173662185669,10,2,0.6908451914787292,False
DiscreteSAC,35,final,68,-0.5225404977798462,10,2,1.2355687618255615,False
DiscreteSAC,35,final,69,-0.7573510289192202,10,2,0.986031711101532,False
DiscreteSAC,35,final,70,-0.5569029927253724,10,2,0.6350108981132507,False
DiscreteSAC,35,final,71,-0.5536171674728394,10,2,1.0806647539138794,False
DiscreteSAC,35,final,72,-0.6171271681785584,10,2,1.0026512145996094,False
DiscreteSAC,35,final,73,-0.1395572805404663,4,2,0.5341008901596069,True
DiscreteSAC,35,final,74,-0.6662300109863283,10,2,1.1836458444595337,False
DiscreteSAC,35,final,75,0.1704195308685303,2,2,0.9538941383361816,True
DiscreteSAC,35,final,76,-0.5863952666521073,10,2,0.2778773307800293,False
DiscreteSAC,35,final,77,0.045454399585723886,2,2,0.5920939445495605,True
DiscreteSAC,35,final,78,-0.09382916808128357,2,2,0.4089592397212982,True
DiscreteSAC,35,final,79,-0.01013061761856078,6,2,0.9074795842170715,True
DiscreteSAC,35,final,80,-0.5479121685028077,10,2,0.5245971083641052,False
DiscreteSAC,35,final,81,-0.5629340440034867,10,2,0.1673399955034256,False
DiscreteSAC,35,final,82,0.09000000000000001,1,1,0.7353402972221375,True
DiscreteSAC,35,final,83,-0.5955918908119202,10,2,0.4631073772907257,False
DiscreteSAC,35,final,84,-0.5256662249565125,10,2,0.8282095193862915,False
DiscreteSAC,35,final,85,-0.4755349636077881,10,2,0.5384176969528198,False
DiscreteSAC,35,final,86,-0.5629566788673401,10,2,0.8786319494247437,False
DiscreteSAC,35,final,87,-0.129566593170166,2,2,0.6493752598762512,True
DiscreteSAC,35,final,88,-0.5940740585327149,10,2,0.8134981989860535,False
DiscreteSAC,35,final,89,0.09000000000000001,1,1,0.24561946094036102,True
DiscreteSAC,35,final,90,0.06648235201835634,2,2,0.1579912006855011,True
DiscreteSAC,35,final,91,-0.5980269193649292,10,2,1.075924038887024,False
DiscreteSAC,35,final,92,-0.5680294513702393,10,2,0.594251811504364,False
DiscreteSAC,35,final,93,0.010771410465240494,2,2,0.5704637169837952,True
DiscreteSAC,35,final,94,-0.48724626302719115,10,2,0.9301161766052246,False
DiscreteSAC,35,final,95,0.09000000000000001,1,1,0.3998892903327942,True
DiscreteSAC,35,final,96,-0.5658831626176835,10,2,0.23884956538677216,False
DiscreteSAC,35,final,97,-0.43915979862213134,10,2,1.1852617263793945,False
DiscreteSAC,35,final,98,-0.4876903176307678,10,2,0.7380741834640503,False
DiscreteSAC,35,final,99,0.09000000000000001,1,1,0.9679242372512817,True
DiscreteSAC,35,final,100,-0.5896897792816163,10,2,0.9142159223556519,False
DiscreteSAC,35,final,101,0.08006842613220216,2,2,0.5519168972969055,True
DiscreteSAC,35,final,102,0.09000000000000001,1,1,0.5778464078903198,True
DiscreteSAC,35,final,103,-0.6030368089675904,10,2,1.0366177558898926,False
DiscreteSAC,35,final,104,0.06424687981605531,2,2,0.35734695196151733,True
DiscreteSAC,35,final,105,-0.6119407296180726,10,2,1.0369397401809692,False
DiscreteSAC,35,final,106,-0.6170625865459443,10,2,0.3907601535320282,False
DiscreteSAC,35,final,107,-0.7276571273803712,10,2,1.0987650156021118,False
DiscreteSAC,35,final,108,0.09000000000000001,1,1,0.5774989724159241,True
DiscreteSAC,35,final,109,0.09000000000000001,1,1,0.568569004535675,True
DiscreteSAC,35,final,110,0.09000000000000001,1,1,1.3279831409454346,True
DiscreteSAC,35,final,111,-0.4431738257408142,10,3,0.9434853196144104,False
DiscreteSAC,35,final,112,0.016845272779464737,2,2,0.43600866198539734,True
DiscreteSAC,35,final,113,-0.5809219360351563,10,2,0.6237878203392029,False
DiscreteSAC,35,final,114,0.005988972187042252,2,2,0.5832072496414185,True
DiscreteSAC,35,final,115,-0.6749310970306398,10,2,0.3814615309238434,False
DiscreteSAC,35,final,116,-0.5628422975540162,10,2,0.5246923565864563,False
DiscreteSAC,35,final,117,-0.6596280217170717,10,2,1.0359050035476685,False
DiscreteSAC,35,final,118,-0.5360740303993226,10,2,0.8052939176559448,False
DiscreteSAC,35,final,119,-0.5626219987869263,10,2,0.9356546998023987,False
DiscreteSAC,35,final,120,-0.30444567203521733,10,2,1.1101219654083252,False
DiscreteSAC,35,final,121,-0.5204251885414124,10,2,0.7999333739280701,False
DiscreteSAC,35,final,122,-0.6509060740470888,10,2,0.4588066041469574,False
DiscreteSAC,35,final,123,-0.7403772652149203,10,2,0.3585391640663147,False
DiscreteSAC,35,final,124,-0.08013085842132568,2,2,0.6614102125167847,True
DiscreteSAC,35,final,125,-0.44635586738586425,10,2,1.2362651824951172,False
DiscreteSAC,35,final,126,0.0950900411605835,4,3,1.1786209344863892,True
DiscreteSAC,35,final,127,-0.5624043226242066,10,2,0.3340517580509186,False
DiscreteSAC,35,final,128,-0.48452221155166625,10,2,0.8198053240776062,False
DiscreteSAC,35,final,129,-0.6009547889232636,10,2,0.1830783188343048,False
DiscreteSAC,35,final,130,0.09000000000000001,1,1,1.2509897947311401,True
DiscreteSAC,35,final,131,-0.5315853238105774,10,2,0.786493182182312,False
DiscreteSAC,35,final,132,-0.5476134300231934,10,2,0.7470132112503052,False
DiscreteSAC,35,final,133,-0.4848759055137634,10,2,0.3581339418888092,False
DiscreteSAC,35,final,134,-0.4936747431755066,10,2,0.9190211296081543,False
DiscreteSAC,35,final,135,0.04335250139236451,2,2,0.9337043762207031,True
DiscreteSAC,35,final,136,-0.4282610297203064,10,2,0.9785200953483582,False
DiscreteSAC,35,final,137,0.016097145080566422,2,2,0.2919172942638397,True
DiscreteSAC,35,final,138,-0.3867995619773865,10,2,0.7930024862289429,False
DiscreteSAC,35,final,139,-0.4918133497238159,10,2,0.8037905693054199,False
