seed,epoch,train_loss,validation_loss
15,1,1.2034693563880483,1.1241004453148953
15,2,1.1298839822898503,1.0887668160505073
15,3,1.102428998725087,1.078303619872692
15,4,1.0838126732048645,1.0760760265727376
15,5,1.0687370362624624,1.0737678810607556
