agent,seed,phase,local_episode,cumulative_episode,reward,steps,selected_regions,classification_loss,optimization_loss
PPO,75,mid,1,1001,-0.47502781748771666,10.0,2.0,0.24889957904815674,0.01030314713716507
PPO,75,mid,2,1002,-0.4703762412071228,10.0,2.0,0.6390475034713745,0.00939322472549975
PPO,75,mid,3,1003,-0.858985233306885,10.0,2.0,0.9716061949729919,0.020220935810357332
PPO,75,mid,4,1004,-0.47427438497543334,10.0,2.0,0.987148106098175,0.010807382175698876
PPO,75,mid,5,1005,-0.42555210292339324,10.0,2.0,0.20184750854969025,0.01028882316313684
PPO,75,mid,6,1006,-0.5663004100322724,10.0,2.0,0.3072064220905304,0.009141039103269577
PPO,75,mid,7,1007,-0.7445021450519564,10.0,2.0,0.5940484404563904,0.01289780787192285
PPO,75,mid,8,1008,-0.6077518939971924,10.0,2.0,0.895232617855072,0.013497976586222649
PPO,75,mid,9,1009,-0.4857667565345764,10.0,2.0,0.5586065649986267,0.010676120640709996
PPO,75,mid,10,1010,-0.4868990659713745,10.0,2.0,0.3899809420108795,0.009494243422523141
PPO,75,mid,11,1011,-0.5476085722446442,10.0,2.0,0.1575041115283966,0.00949341175146401
PPO,75,mid,12,1012,-0.5846700251102448,10.0,2.0,0.33640119433403015,0.010971881449222565
PPO,75,mid,13,1013,-0.616698431968689,10.0,2.0,0.6143931150436401,0.014383294153958559
PPO,75,mid,14,1014,-0.2125335216522217,10.0,2.0,0.4091162085533142,0.013063673861324787
PPO,75,mid,15,1015,-0.5811716794967652,10.0,2.0,0.6245894432067871,0.009386767400428653
PPO,75,mid,16,1016,-0.5653976082801819,10.0,2.0,0.20766548812389374,0.010583494789898396
PPO,75,mid,17,1017,-0.6504397124052049,10.0,2.0,0.2592248320579529,0.011969012673944235
PPO,75,mid,18,1018,-0.5305916547775269,10.0,2.0,0.9784939885139465,0.011423496762290597
PPO,75,mid,19,1019,-0.49306451082229613,10.0,2.0,0.48061853647232056,0.00915347202681005
PPO,75,mid,20,1020,-0.5212607860565186,10.0,2.0,0.37629422545433044,0.010575222549960017
PPO,75,mid,21,1021,-0.5624759078025818,10.0,2.0,0.658480703830719,0.00968417408876121
