agent,seed,phase,evaluation_episode,reward,steps,selected_regions,classification_loss,stopped
PPO,35,mid,1,0.12593831300735475,2,2,0.5032786130905151,True
PPO,35,mid,2,0.20357836961746217,2,2,0.8506982922554016,True
PPO,35,mid,3,0.16984845876693727,2,2,0.9410201907157898,True
PPO,35,mid,4,-0.5366582751274109,10,2,0.3910558521747589,False
PPO,35,mid,5,-0.38557510375976567,10,2,1.0451538562774658,False
PPO,35,mid,6,0.0796011257171631,2,2,0.5398870706558228,True
PPO,35,mid,7,0.17223395586013795,2,2,0.5774303674697876,True
PPO,35,mid,8,0.09000000000000001,1,1,0.7248706221580505,True
PPO,35,mid,9,0.09000000000000001,1,1,0.5208343863487244,True
PPO,35,mid,10,-0.6104534149169922,10,2,0.8577938079833984,False
PPO,35,mid,11,-0.6559863567352296,10,2,0.9153669476509094,False
PPO,35,mid,12,0.18798925161361696,2,2,0.38053417205810547,True
PPO,35,mid,13,-0.6943307399749757,10,2,0.7225691080093384,False
PPO,35,mid,14,0.09000000000000001,1,1,0.25942662358283997,True
PPO,35,mid,15,0.32739545583724977,2,2,0.6452190279960632,True
PPO,35,mid,16,0.09000000000000001,1,1,0.4262699484825134,True
PPO,35,mid,17,0.09000000000000001,1,1,0.21245263516902924,True
PPO,35,mid,18,0.140647189617157,2,2,0.7119232416152954,True
PPO,35,mid,19,0.21497525453567506,2,2,0.6244414448738098,True
PPO,35,mid,20,-0.5852498292922974,10,2,1.0146749019622803,False
PPO,35,mid,21,0.09439023017883302,2,2,0.773137629032135,True
PPO,35,mid,22,0.035218851566314706,2,2,0.5996126532554626,True
PPO,35,mid,23,0.09000000000000001,1,1,0.13393595814704895,True
PPO,35,mid,24,0.2435461449623108,2,2,0.6813319325447083,True
PPO,35,mid,25,-0.4594327688217163,10,2,0.8023471832275391,False
PPO,35,mid,26,0.09000000000000001,1,1,0.1426001638174057,True
PPO,35,mid,27,-0.4247343420982361,10,2,0.9040049910545349,False
PPO,35,mid,28,-0.3975744724273682,10,2,1.0004342794418335,False
PPO,35,mid,29,0.09000000000000001,1,1,0.23980508744716644,True
PPO,35,mid,30,0.09000000000000001,1,1,0.3360436260700226,True
PPO,35,mid,31,-0.49939005374908446,10,2,0.9797857999801636,False
PPO,35,mid,32,0.09000000000000001,1,1,0.23511777818202972,True
PPO,35,mid,33,0.09000000000000001,1,1,0.9101992845535278,True
PPO,35,mid,34,0.14919759511947633,2,2,0.7333859205245972,True
PPO,35,mid,35,-0.5625977396965027,10,2,0.9992226362228394,False
PPO,35,mid,36,-0.5105399370193482,10,2,0.9833673238754272,False
PPO,35,mid,37,0.09000000000000001,1,1,0.3443909287452698,True
PPO,35,mid,38,0.09000000000000001,1,1,0.2087831348180771,True
PPO,35,mid,39,0.07139356613159181,2,2,1.2662761211395264,True
PPO,35,mid,40,0.09000000000000001,1,1,0.2807721197605133,True
PPO,35,mid,41,0.09000000000000001,1,1,0.37939220666885376,True
PPO,35,mid,42,0.09000000000000001,1,1,0.3558959364891052,True
PPO,35,mid,43,0.09000000000000001,1,1,0.2884933054447174,True
PPO,35,mid,44,-0.5177847027778626,10,2,0.867453932762146,False
PPO,35,mid,45,0.09000000000000001,1,1,0.4274236857891083,True
PPO,35,mid,46,0.10622222900390627,2,2,0.3532855808734894,True
PPO,35,mid,47,-0.5300729155540467,10,2,0.9458342790603638,False
PPO,35,mid,48,0.20013715505599977,2,2,0.6912217736244202,True
PPO,35,mid,49,0.14579437851905824,2,2,0.3035849928855896,True
PPO,35,mid,50,-0.542982566356659,10,2,0.7279095649719238,False
PPO,35,mid,51,0.25877960205078127,2,2,1.0930994749069214,True
PPO,35,mid,52,0.1885491478443146,2,2,0.4839939773082733,True
PPO,35,mid,53,0.1088624167442322,2,2,0.6991709470748901,True
PPO,35,mid,54,0.09000000000000001,1,1,0.2904435694217682,True
PPO,35,mid,55,-0.6130818903446198,10,2,0.39529865980148315,False
PPO,35,mid,56,0.09000000000000001,1,1,0.2570572793483734,True
PPO,35,mid,57,0.09000000000000001,1,1,0.4173203110694885,True
PPO,35,mid,58,0.21324505090713503,2,2,0.7268772721290588,True
PPO,35,mid,59,-0.6405671715736391,10,2,0.6184714436531067,False
PPO,35,mid,60,-0.46790783405303954,10,2,0.8224140405654907,False
PPO,35,mid,61,-0.3970844626426697,10,2,0.8446505665779114,False
PPO,35,mid,62,-0.668194103240967,10,2,0.8046178221702576,False
PPO,35,mid,63,-0.4870446801185608,10,2,0.7606509923934937,False
PPO,35,mid,64,0.06688459396362306,2,2,1.3442195653915405,True
