agent,seed,phase,local_episode,cumulative_episode,reward,steps,selected_regions,classification_loss,optimization_loss
DiscreteSAC,15,final,1,3001,-0.4471841275691986,10.0,4.0,0.4349520802497864,-1.3085517287254333
DiscreteSAC,15,final,2,3002,-0.2883521640300751,9.0,5.0,0.22924602031707764,-1.2733356290393405
DiscreteSAC,15,final,3,3003,-0.3162900710105896,9.0,4.0,0.7666829228401184,-1.2661261955897014
DiscreteSAC,15,final,4,3004,0.10237882137298582,10.0,7.0,0.8030214309692383,-1.2764318466186524
DiscreteSAC,15,final,5,3005,-0.3796169996261597,10.0,5.0,0.8524766564369202,-1.2551833152770997
DiscreteSAC,15,final,6,3006,-0.2243438005447388,10.0,5.0,1.0757312774658203,-1.280850064754486
DiscreteSAC,15,final,7,3007,-0.30240715742111207,10.0,4.0,0.6689440608024597,-1.3051313519477845
DiscreteSAC,15,final,8,3008,-0.3287905931472778,10.0,4.0,0.5777344703674316,-1.2483659148216248
DiscreteSAC,15,final,9,3009,-0.23907374143600466,10.0,7.0,0.9755366444587708,-1.2477993488311767
DiscreteSAC,15,final,10,3010,-0.3564782619476319,10.0,7.0,0.4043993055820465,-1.295157790184021
DiscreteSAC,15,final,11,3011,-0.610119462013245,10.0,5.0,0.6970292925834656,-1.2980722784996033
DiscreteSAC,15,final,12,3012,-0.425509911775589,10.0,4.0,0.48725011944770813,-1.248746383190155
DiscreteSAC,15,final,13,3013,-0.12533557891845704,8.0,5.0,0.6247364282608032,-1.3377610892057419
DiscreteSAC,15,final,14,3014,-0.22687603235244755,10.0,4.0,0.643666684627533,-1.279954481124878
DiscreteSAC,15,final,15,3015,-0.4362305045127869,10.0,5.0,0.7324687242507935,-1.2935534954071044
DiscreteSAC,15,final,16,3016,-0.5539949357509614,10.0,4.0,0.5887864232063293,-1.2791885495185853
DiscreteSAC,15,final,17,3017,-0.5308982521295548,10.0,5.0,0.28206703066825867,-1.2772555351257324
DiscreteSAC,15,final,18,3018,-0.45471944808959963,10.0,5.0,0.3221800625324249,-1.2762935280799865
DiscreteSAC,15,final,19,3019,-0.15363070845603943,8.0,5.0,0.5052741765975952,-1.3325612992048264
DiscreteSAC,15,final,20,3020,-0.43654114842414854,9.0,3.0,0.5398457646369934,-1.2810319397184584
DiscreteSAC,15,final,21,3021,-0.4416086494922638,10.0,4.0,0.15011797845363617,-1.2795979857444764
DiscreteSAC,15,final,22,3022,-0.25524544715881353,10.0,3.0,0.4959222674369812,-1.2492471575736999
DiscreteSAC,15,final,23,3023,-0.3703752517700195,10.0,3.0,0.5276497602462769,-1.2728469491004943
DiscreteSAC,15,final,24,3024,-0.08834051132202149,9.0,4.0,0.8716312646865845,-1.2975068622165256
DiscreteSAC,15,final,25,3025,-0.39681501388549806,10.0,4.0,0.8397672772407532,-1.2677372097969055
DiscreteSAC,15,final,26,3026,-0.289983731508255,10.0,4.0,0.4801236689090729,-1.2608217477798462
