agent,seed,phase,local_episode,cumulative_episode,reward,steps,selected_regions,classification_loss,optimization_loss
DQN,125,final,1,3001,0.10699923992156982,4.0,2.0,0.7817701697349548,0.00038486763514811173
DQN,125,final,2,3002,0.06134645819664002,2.0,2.0,0.4766028821468353,0.00031488492095377296
DQN,125,final,3,3003,0.03846787214279178,5.0,5.0,0.5372505187988281,0.00042261617199983447
DQN,125,final,4,3004,0.09000000000000001,1.0,1.0,0.23384515941143036,0.0001801851176423952
DQN,125,final,5,3005,0.184051411151886,2.0,2.0,0.38886210322380066,0.00016464437794638798
DQN,125,final,6,3006,0.017926828861236588,2.0,2.0,0.6892505884170532,0.0002926997549366206
DQN,125,final,7,3007,0.24047281026840212,2.0,2.0,0.7865133285522461,0.0003245329135097563
DQN,125,final,8,3008,-0.004867653846740719,3.0,2.0,0.86129230260849,0.00031227015036468703
DQN,125,final,9,3009,0.4472060573101044,3.0,3.0,0.3840409815311432,0.00037467827981648344
DQN,125,final,10,3010,0.2128830921649933,3.0,3.0,0.4452495872974396,0.0002781065268209204
DQN,125,final,11,3011,0.09000000000000001,1.0,1.0,0.06332720071077347,0.00038195718661881983
DQN,125,final,12,3012,0.1574415731430054,2.0,2.0,0.2979280650615692,0.0003144953225273639
DQN,125,final,13,3013,0.04007247269153596,2.0,2.0,0.21414940059185028,0.00021552276302827522
DQN,125,final,14,3014,0.09000000000000001,1.0,1.0,0.644781231880188,0.0003218483761884272
DQN,125,final,15,3015,0.08807250022888186,4.0,2.0,0.563772976398468,0.00037722567867604084
DQN,125,final,16,3016,0.09000000000000001,1.0,1.0,0.1984718143939972,0.00046059663873165846
DQN,125,final,17,3017,0.09000000000000001,1.0,1.0,0.10417648404836655,0.0002804198011290282
DQN,125,final,18,3018,0.14644519209861756,3.0,3.0,0.42344042658805847,0.00048400115338154137
DQN,125,final,19,3019,-0.5772969007492066,10.0,2.0,0.801170289516449,0.0002855757760698907
DQN,125,final,20,3020,0.09000000000000001,1.0,1.0,0.18874123692512512,0.00031886022770777345
DQN,125,final,21,3021,0.12024195671081545,2.0,2.0,0.6330438256263733,0.00031321974529419094
DQN,125,final,22,3022,0.17920537471771242,2.0,2.0,0.5802645683288574,0.00019746918405871838
DQN,125,final,23,3023,0.11507833719253541,3.0,3.0,0.6680617928504944,0.0002485809673089534
DQN,125,final,24,3024,0.16368978023529052,5.0,5.0,0.5996081233024597,0.0003950971818994731
DQN,125,final,25,3025,0.09000000000000001,1.0,1.0,0.21270513534545898,0.00017104258586186916
DQN,125,final,26,3026,-0.5520424127578736,10.0,2.0,0.432780921459198,0.0002720369040616788
DQN,125,final,27,3027,0.11517180681228639,2.0,2.0,0.40528053045272827,0.00036365211417432874
DQN,125,final,28,3028,0.1262215840816498,2.0,2.0,0.35632938146591187,0.00019078989134868607
DQN,125,final,29,3029,0.2752546834945679,2.0,2.0,0.6752910017967224,0.0003746749280253425
DQN,125,final,30,3030,0.49326109886169434,5.0,4.0,0.7725023031234741,0.00021920620929449797
DQN,125,final,31,3031,-0.1352813172340393,3.0,3.0,0.9482173323631287,0.00025888187519740313
DQN,125,final,32,3032,0.09000000000000001,1.0,1.0,1.0567911863327026,0.00018834442016668618
DQN,125,final,33,3033,0.010774433612823472,5.0,4.0,0.6617631912231445,0.0002932410279754549
DQN,125,final,34,3034,0.09000000000000001,1.0,1.0,0.2496204376220703,0.00020150869386270642
DQN,125,final,35,3035,0.09000000000000001,1.0,1.0,0.25373438000679016,0.0001472142612328753
DQN,125,final,36,3036,0.08415372848510744,2.0,2.0,0.8474704027175903,0.0002486010635038838
DQN,125,final,37,3037,-0.036654884815216074,7.0,4.0,0.5572712421417236,0.00023108179240287946
DQN,125,final,38,3038,0.058164246082305915,3.0,3.0,0.5070821642875671,0.00021963615290587768
DQN,125,final,39,3039,0.09000000000000001,1.0,1.0,0.289184033870697,0.0005065220757387578
DQN,125,final,40,3040,0.005027862191200272,2.0,2.0,0.28051677346229553,0.00022972762235440314
DQN,125,final,41,3041,0.09000000000000001,1.0,1.0,0.10984537750482559,0.0002934563672170043
DQN,125,final,42,3042,0.04672303795814514,5.0,4.0,0.34285521507263184,0.0002734682464506477
DQN,125,final,43,3043,-0.09040369868278504,3.0,3.0,0.4390939772129059,0.00028603440053605783
DQN,125,final,44,3044,0.11403204679489137,2.0,2.0,0.2768302857875824,0.00012158192112110555
DQN,125,final,45,3045,0.20683790922164919,2.0,2.0,0.5202287435531616,0.0002655045536812395
DQN,125,final,46,3046,0.10498196601867676,3.0,3.0,0.5208471417427063,0.0002567921328591183
DQN,125,final,47,3047,0.09000000000000001,1.0,1.0,0.19773852825164795,0.00016937854525167495
DQN,125,final,48,3048,0.24021799087524415,3.0,3.0,0.5157439112663269,0.0002863016440339076
DQN,125,final,49,3049,-0.5359017729759217,10.0,2.0,0.47878497838974,0.0001975241641048342
DQN,125,final,50,3050,0.23605318546295168,2.0,2.0,0.5784222483634949,0.00018281586380908266
DQN,125,final,51,3051,0.2225347924232483,2.0,2.0,0.5842090249061584,0.00024030374333960935
DQN,125,final,52,3052,0.19983423709869386,9.0,4.0,0.3123379349708557,0.00036506814972704486
DQN,125,final,53,3053,0.2368388891220093,5.0,3.0,0.7118278741836548,0.00025230837054550647
DQN,125,final,54,3054,0.09000000000000001,1.0,1.0,0.5780807137489319,0.0002150514192180708
DQN,125,final,55,3055,0.09000000000000001,1.0,1.0,0.20371441543102264,0.00028077178285457194
DQN,125,final,56,3056,0.10959695458412172,2.0,2.0,0.20900532603263855,0.0002072206771117635
DQN,125,final,57,3057,0.24229681253433227,4.0,4.0,0.8425074219703674,0.00047953899775166065
DQN,125,final,58,3058,-0.4494729518890381,10.0,2.0,0.9621039628982544,0.00028382019663695244
DQN,125,final,59,3059,0.0901287364959717,2.0,2.0,0.6620214581489563,0.0003209773276466876
DQN,125,final,60,3060,0.09000000000000001,1.0,1.0,0.13397055864334106,0.00017731789557728916
DQN,125,final,61,3061,0.3163268041610718,3.0,3.0,0.7410340905189514,0.0002810202519564579
DQN,125,final,62,3062,-0.004779741764068604,6.0,3.0,0.7286167740821838,0.00025640429036381346
DQN,125,final,63,3063,0.24264626383781435,2.0,2.0,0.3303897976875305,0.00019774958491325378
DQN,125,final,64,3064,0.29994376182556154,2.0,2.0,0.8141359090805054,0.00023669981601415202
DQN,125,final,65,3065,0.02576602220535279,3.0,3.0,0.7686820030212402,0.00027791952500895906
DQN,125,final,66,3066,0.316121346950531,3.0,3.0,0.5630711913108826,0.00016371390665881336
DQN,125,final,67,3067,0.25117570877075196,3.0,3.0,0.7518804669380188,0.0001401506500163426
DQN,125,final,68,3068,0.09000000000000001,1.0,1.0,0.26583126187324524,0.00022118742344900966
DQN,125,final,69,3069,0.09000000000000001,1.0,1.0,0.2864575982093811,0.00013498526823241264
DQN,125,final,70,3070,0.16775448799133302,2.0,2.0,0.6427723169326782,0.0002073879586532712
DQN,125,final,71,3071,0.10154725790023805,2.0,2.0,0.5056809782981873,0.00039835154893808067
DQN,125,final,72,3072,0.09000000000000001,1.0,1.0,0.18488310277462006,0.0001817191077861935
DQN,125,final,73,3073,0.06628222942352296,2.0,2.0,0.8511436581611633,0.00018164633365813643
DQN,125,final,74,3074,0.2794030976295471,3.0,3.0,0.7995678782463074,0.00028503128366234404
DQN,125,final,75,3075,-0.08454106569290161,2.0,2.0,0.5606358647346497,0.00027809706807602197
DQN,125,final,76,3076,0.18348163545131685,2.0,2.0,0.2122994214296341,0.0001622593481442891
DQN,125,final,77,3077,0.0235245990753174,2.0,2.0,0.42313307523727417,0.00022629429440712556
DQN,125,final,78,3078,0.09000000000000001,1.0,1.0,0.46634599566459656,0.00014480610843747854
DQN,125,final,79,3079,0.13383878946304323,2.0,2.0,0.7009531259536743,0.00017847381241153926
DQN,125,final,80,3080,0.29506183385849,3.0,3.0,0.4959496855735779,0.00030677770943536115
DQN,125,final,81,3081,0.09000000000000001,1.0,1.0,0.2627606689929962,0.0001593611086718738
DQN,125,final,82,3082,0.14240570545196535,2.0,2.0,0.7434116005897522,0.00019117842020932585
DQN,125,final,83,3083,0.06808062076568605,2.0,2.0,0.3567211925983429,0.00014664847549283877
DQN,125,final,84,3084,0.022967832088470475,2.0,2.0,0.6045221090316772,0.00024857180687831715
DQN,125,final,85,3085,0.05771400213241578,2.0,2.0,0.7042118906974792,0.00023741628683637828
DQN,125,final,86,3086,0.08084877014160158,2.0,2.0,0.32228925824165344,0.00035778878373093903
DQN,125,final,87,3087,0.2090014684200287,2.0,2.0,0.3631412088871002,0.0003160287596983835
DQN,125,final,88,3088,0.13820414423942567,2.0,2.0,0.29215407371520996,0.0003342337586218491
DQN,125,final,89,3089,0.07982875585556032,2.0,2.0,0.8760532140731812,0.00035418730112724006
DQN,125,final,90,3090,0.0015191602706909335,2.0,2.0,1.1094900369644165,0.000280546213616617
DQN,125,final,91,3091,0.09000000000000001,1.0,1.0,0.2361135482788086,0.00033713883021846414
DQN,125,final,92,3092,0.00481755495071412,4.0,3.0,0.5475780367851257,0.000635249922197545
DQN,125,final,93,3093,0.09000000000000001,1.0,1.0,0.2717699110507965,0.0002318073675269261
DQN,125,final,94,3094,0.10334477782249452,4.0,3.0,0.42586448788642883,0.0003898832692357246
DQN,125,final,95,3095,0.048542218208313,2.0,2.0,0.5363175868988037,0.0003146303497487679
DQN,125,final,96,3096,0.09171016931533814,3.0,2.0,0.7087497711181641,0.0001588172841972361
DQN,125,final,97,3097,-0.04222176313400268,9.0,3.0,0.5189857482910156,0.0002618449297086853
DQN,125,final,98,3098,-0.05301843166351318,3.0,2.0,0.8650568127632141,0.0002589303767308593
DQN,125,final,99,3099,0.06326309561729432,3.0,3.0,0.4009687006473541,0.00027826465278243023
DQN,125,final,100,3100,0.2955917489528656,3.0,3.0,0.44651511311531067,0.0004750668934624021
DQN,125,final,101,3101,0.08569307804107668,2.0,2.0,0.6231418251991272,0.0002291726050316356
DQN,125,final,102,3102,0.09000000000000001,1.0,1.0,0.4240152835845947,0.00027848989702761173
DQN,125,final,103,3103,0.09000000000000001,1.0,1.0,0.808756411075592,0.0004988353466615081
DQN,125,final,104,3104,0.09000000000000001,1.0,1.0,0.4924563765525818,0.00045728241093456745
DQN,125,final,105,3105,0.09000000000000001,1.0,1.0,0.47982412576675415,0.00020017237693537027
DQN,125,final,106,3106,0.29881437301635744,2.0,2.0,0.7549497485160828,0.00019345257169334218
DQN,125,final,107,3107,0.09000000000000001,1.0,1.0,0.34250912070274353,0.00015216240717563778
DQN,125,final,108,3108,0.09000000000000001,1.0,1.0,0.5274484753608704,0.00030392789631150663
DQN,125,final,109,3109,0.3604770374298096,3.0,3.0,0.6547039151191711,0.00020652106225801012
DQN,125,final,110,3110,0.09000000000000001,1.0,1.0,0.26406389474868774,0.0003879551950376481
DQN,125,final,111,3111,0.11855937719345094,2.0,2.0,0.8714596033096313,0.00022505094239022583
