agent,seed,phase,evaluation_episode,reward,steps,selected_regions,classification_loss,stopped
PPO,5,mid,1,0.09000000000000001,1,1,0.46283677220344543,True
PPO,5,mid,2,0.09000000000000001,1,1,0.5211030840873718,True
PPO,5,mid,3,0.09000000000000001,1,1,0.10440202057361603,True
PPO,5,mid,4,0.09000000000000001,1,1,0.6016473174095154,True
PPO,5,mid,5,0.09000000000000001,1,1,0.44701480865478516,True
PPO,5,mid,6,-0.4823687553405762,10,2,0.9040106534957886,False
PPO,5,mid,7,0.09000000000000001,1,1,0.5365694761276245,True
PPO,5,mid,8,0.09000000000000001,1,1,0.557371199131012,True
PPO,5,mid,9,0.13022650957107545,2,2,0.9339196085929871,True
PPO,5,mid,10,0.09000000000000001,1,1,0.4709206223487854,True
PPO,5,mid,11,0.09000000000000001,1,1,0.35492560267448425,True
PPO,5,mid,12,0.09000000000000001,1,1,0.3094942271709442,True
PPO,5,mid,13,0.09000000000000001,1,1,0.5791478157043457,True
PPO,5,mid,14,0.15030808925628664,2,2,0.7697769403457642,True
PPO,5,mid,15,0.09000000000000001,1,1,0.4396800696849823,True
PPO,5,mid,16,0.09000000000000001,1,1,0.2858929932117462,True
PPO,5,mid,17,0.09000000000000001,1,1,0.08858614414930344,True
PPO,5,mid,18,0.09000000000000001,1,1,0.39852890372276306,True
PPO,5,mid,19,0.09000000000000001,1,1,0.5690479278564453,True
PPO,5,mid,20,0.09000000000000001,1,1,0.45515409111976624,True
PPO,5,mid,21,0.09000000000000001,1,1,0.25455763936042786,True
PPO,5,mid,22,0.09000000000000001,1,1,0.4721272885799408,True
PPO,5,mid,23,0.09000000000000001,1,1,0.2596222758293152,True
PPO,5,mid,24,0.09000000000000001,1,1,0.916140079498291,True
PPO,5,mid,25,0.09000000000000001,1,1,0.643776535987854,True
PPO,5,mid,26,0.09000000000000001,1,1,0.108193539083004,True
PPO,5,mid,27,0.09000000000000001,1,1,1.0128169059753418,True
PPO,5,mid,28,0.09000000000000001,1,1,0.864000678062439,True
PPO,5,mid,29,0.09000000000000001,1,1,0.35489872097969055,True
PPO,5,mid,30,0.09000000000000001,1,1,0.24402448534965515,True
PPO,5,mid,31,0.09000000000000001,1,1,0.576571524143219,True
PPO,5,mid,32,0.09000000000000001,1,1,0.3988907039165497,True
PPO,5,mid,33,0.09000000000000001,1,1,0.7473463416099548,True
PPO,5,mid,34,0.09000000000000001,1,1,0.3478124439716339,True
PPO,5,mid,35,0.23772008895874025,2,2,0.9044088125228882,True
PPO,5,mid,36,0.09000000000000001,1,1,0.6597402691841125,True
PPO,5,mid,37,0.21065552711486818,2,2,0.8926650285720825,True
PPO,5,mid,38,0.09000000000000001,1,1,0.43500325083732605,True
PPO,5,mid,39,0.09000000000000001,1,1,0.23802439868450165,True
PPO,5,mid,40,0.09000000000000001,1,1,0.09832654148340225,True
PPO,5,mid,41,0.09000000000000001,1,1,0.3314209580421448,True
PPO,5,mid,42,0.13577903985977174,2,2,0.8580182194709778,True
PPO,5,mid,43,0.09000000000000001,1,1,0.35312771797180176,True
PPO,5,mid,44,0.09000000000000001,1,1,0.14045239984989166,True
PPO,5,mid,45,0.09000000000000001,1,1,0.5743183493614197,True
PPO,5,mid,46,0.09000000000000001,1,1,0.9858058094978333,True
PPO,5,mid,47,0.09000000000000001,1,1,0.8444713950157166,True
PPO,5,mid,48,0.09000000000000001,1,1,0.14920558035373688,True
PPO,5,mid,49,0.09000000000000001,1,1,0.13552984595298767,True
PPO,5,mid,50,0.09000000000000001,1,1,0.1358529031276703,True
PPO,5,mid,51,0.09000000000000001,1,1,0.38451889157295227,True
PPO,5,mid,52,0.09000000000000001,1,1,0.21185742318630219,True
PPO,5,mid,53,0.09000000000000001,1,1,0.033798541873693466,True
PPO,5,mid,54,0.09000000000000001,1,1,0.7732897400856018,True
PPO,5,mid,55,0.09000000000000001,1,1,0.8859299421310425,True
PPO,5,mid,56,0.09000000000000001,1,1,0.4084624946117401,True
PPO,5,mid,57,0.09000000000000001,1,1,0.8191866278648376,True
PPO,5,mid,58,0.09000000000000001,1,1,0.7265990972518921,True
PPO,5,mid,59,0.09000000000000001,1,1,0.7669680714607239,True
