agent,seed,phase,local_episode,cumulative_episode,reward,steps,selected_regions,classification_loss,optimization_loss
DiscreteSAC,5,final,1,3001,-0.342332678437233,9.0,5.0,0.37412959337234497,-1.2601888444688585
DiscreteSAC,5,final,2,3002,-0.24852339029312134,10.0,6.0,0.596753716468811,-1.2971124172210693
DiscreteSAC,5,final,3,3003,-0.3011218512058258,9.0,4.0,0.5380278825759888,-1.2895794444613986
DiscreteSAC,5,final,4,3004,-0.3232028722763062,10.0,5.0,0.9161861538887024,-1.2976139664649964
DiscreteSAC,5,final,5,3005,-0.36373176574707033,10.0,5.0,0.442766010761261,-1.2989763379096986
DiscreteSAC,5,final,6,3006,-0.25084710359573364,9.0,5.0,0.39785805344581604,-1.258740610546536
DiscreteSAC,5,final,7,3007,-0.10208370715379718,8.0,6.0,0.1353251039981842,-1.2553535252809525
DiscreteSAC,5,final,8,3008,-0.05706120014190676,8.0,5.0,0.8189936876296997,-1.2453696578741074
DiscreteSAC,5,final,9,3009,-0.22256518602371217,10.0,6.0,0.2285267859697342,-1.311950933933258
DiscreteSAC,5,final,10,3010,-0.12855291366577148,10.0,5.0,0.7878984212875366,-1.2918792843818665
DiscreteSAC,5,final,11,3011,-0.5722949624061585,10.0,4.0,0.7152248620986938,-1.3256677985191345
DiscreteSAC,5,final,12,3012,-0.5718845725059509,10.0,3.0,0.787510871887207,-1.270737886428833
DiscreteSAC,5,final,13,3013,-0.3575656294822693,10.0,4.0,0.6816561818122864,-1.3042726874351502
DiscreteSAC,5,final,14,3014,-0.38491047620773317,10.0,4.0,0.6585191488265991,-1.2780797600746154
DiscreteSAC,5,final,15,3015,-0.2414493918418884,10.0,6.0,0.756614625453949,-1.2489347338676453
DiscreteSAC,5,final,16,3016,-0.3745803475379944,10.0,5.0,0.32817432284355164,-1.3207056879997254
DiscreteSAC,5,final,17,3017,-0.4931162118911743,10.0,4.0,1.1146563291549683,-1.2743391633033752
DiscreteSAC,5,final,18,3018,-0.1166740655899048,10.0,5.0,0.8781222105026245,-1.280354130268097
DiscreteSAC,5,final,19,3019,-0.29402990341186525,10.0,6.0,0.18604080379009247,-1.2659608483314515
DiscreteSAC,5,final,20,3020,-0.7103511810302736,10.0,4.0,0.6098454594612122,-1.295644176006317
DiscreteSAC,5,final,21,3021,-0.264995818734169,9.0,4.0,0.1744513213634491,-1.3053010437223647
DiscreteSAC,5,final,22,3022,-0.2588938236236572,10.0,6.0,0.6449085474014282,-1.2769394159317016
DiscreteSAC,5,final,23,3023,-0.41830876618623736,10.0,5.0,0.13560256361961365,-1.3082697510719299
DiscreteSAC,5,final,24,3024,-0.38172187805175783,10.0,5.0,0.4593260586261749,-1.2498575091361999
DiscreteSAC,5,final,25,3025,-0.2716557502746582,10.0,4.0,0.460543692111969,-1.2839917898178101
DiscreteSAC,5,final,26,3026,-0.2982632517814636,10.0,3.0,0.9064084887504578,-1.2833088517189026
DiscreteSAC,5,final,27,3027,-0.28778773784637446,9.0,5.0,1.0967719554901123,-1.244360989994473
DiscreteSAC,5,final,28,3028,-0.40322353839874264,10.0,5.0,1.0783746242523193,-1.295930552482605
DiscreteSAC,5,final,29,3029,-0.3717832207679749,10.0,5.0,0.574377715587616,-1.293055272102356
DiscreteSAC,5,final,30,3030,-0.49617475867271427,10.0,6.0,0.3126846253871918,-1.2827069401741027
DiscreteSAC,5,final,31,3031,-0.46828814744949343,10.0,5.0,0.2836354672908783,-1.2753456950187683
DiscreteSAC,5,final,32,3032,-0.3068543314933777,10.0,5.0,0.8110651969909668,-1.2785113215446473
DiscreteSAC,5,final,33,3033,-0.30993465781211854,10.0,6.0,0.4829216003417969,-1.2851420402526856
DiscreteSAC,5,final,34,3034,-0.4387964725494385,10.0,4.0,0.8293728232383728,-1.3339157342910766
