agent,seed,phase,local_episode,cumulative_episode,reward,steps,selected_regions,classification_loss,optimization_loss
PPO,25,mid,1,1001,0.09000000000000001,1.0,1.0,0.4005753695964813,-0.015499756205826998
PPO,25,mid,2,1002,-0.3049294471740722,10.0,4.0,0.6616495847702026,0.021210480947047472
PPO,25,mid,3,1003,0.09000000000000001,1.0,1.0,0.3399384021759033,-0.01495752902701497
PPO,25,mid,4,1004,-0.11816723346710205,10.0,4.0,0.7843884229660034,0.010568208759650588
PPO,25,mid,5,1005,-0.024800934791564935,4.0,2.0,0.6197850108146667,-0.062339181546121836
PPO,25,mid,6,1006,-0.02090937733650207,4.0,2.0,0.281737357378006,-0.10335335624404252
PPO,25,mid,7,1007,0.09000000000000001,1.0,1.0,0.4992160201072693,-0.01467585563659668
PPO,25,mid,8,1008,-0.4789668828248978,10.0,6.0,0.2886716425418854,0.032005597837269306
PPO,25,mid,9,1009,0.01587886810302734,5.0,3.0,0.4298017919063568,-0.08075123350135982
PPO,25,mid,10,1010,0.09000000000000001,1.0,1.0,0.440847247838974,-0.014689448056742549
PPO,25,mid,11,1011,0.010165275931358353,2.0,2.0,0.2910063564777374,-0.11216433090157807
PPO,25,mid,12,1012,0.09000000000000001,1.0,1.0,0.5356119871139526,-0.014351605903357267
PPO,25,mid,13,1013,0.08529190897941591,2.0,2.0,0.3311489224433899,-0.1350228798110038
PPO,25,mid,14,1014,0.22678329706192019,4.0,2.0,0.5300413370132446,0.00250454805791378
PPO,25,mid,15,1015,0.14629157066345216,2.0,2.0,0.250095933675766,-0.03694894560612738
PPO,25,mid,16,1016,0.09000000000000001,1.0,1.0,0.5873802900314331,-0.011692086700350046
PPO,25,mid,17,1017,0.09000000000000001,1.0,1.0,0.6886892914772034,-0.01028281799517572
PPO,25,mid,18,1018,-0.06092824816703794,3.0,3.0,0.6097431778907776,-0.05677549121901393
PPO,25,mid,19,1019,0.013145821094512955,2.0,2.0,0.7621553540229797,-0.12835893384180963
PPO,25,mid,20,1020,0.09000000000000001,1.0,1.0,0.5643624663352966,-0.007883332436904311
PPO,25,mid,21,1021,0.09000000000000001,1.0,1.0,0.7583908438682556,-0.007377049187198281
PPO,25,mid,22,1022,0.09000000000000001,1.0,1.0,0.6427969336509705,-0.007869823137298226
PPO,25,mid,23,1023,0.09000000000000001,1.0,1.0,0.7364583611488342,-0.007328982814215124
PPO,25,mid,24,1024,0.09000000000000001,1.0,1.0,0.42381927371025085,-0.005352629930712283
PPO,25,mid,25,1025,0.09000000000000001,1.0,1.0,0.9574841260910034,-0.006744908285327256
PPO,25,mid,26,1026,0.09000000000000001,1.0,1.0,0.5830761790275574,-0.007123140036128461
PPO,25,mid,27,1027,0.09000000000000001,1.0,1.0,0.22581514716148376,-0.00528916297480464
PPO,25,mid,28,1028,0.09000000000000001,1.0,1.0,0.8987534642219543,-0.006771050160750747
PPO,25,mid,29,1029,0.10714243531227113,2.0,2.0,0.14188365638256073,-0.09305961814243346
PPO,25,mid,30,1030,0.09394346356391908,2.0,2.0,0.15225064754486084,-0.1393160339212045
PPO,25,mid,31,1031,0.09000000000000001,1.0,1.0,0.2242899090051651,-0.006757706985808909
PPO,25,mid,32,1032,0.16460527658462526,2.0,2.0,0.9816061854362488,-0.11854849220253527
PPO,25,mid,33,1033,-0.09448311328887939,5.0,2.0,0.1713923215866089,0.031632987200282514
PPO,25,mid,34,1034,-0.009907639026641837,5.0,2.0,0.9127535223960876,-0.05813184170983732
PPO,25,mid,35,1035,-0.5498990893363953,10.0,2.0,0.22876127064228058,0.07560054957866669
PPO,25,mid,36,1036,0.3124289977550507,2.0,2.0,0.494873970746994,0.030897850636392832
PPO,25,mid,37,1037,0.029571671485900883,3.0,2.0,0.5912804007530212,-0.04828798118978739
PPO,25,mid,38,1038,0.1492846477031708,2.0,2.0,0.3061103820800781,-0.051978975359816104
PPO,25,mid,39,1039,-0.054618346691131595,5.0,3.0,0.5354157090187073,-0.04328499862458557
PPO,25,mid,40,1040,-0.1808157992362976,7.0,3.0,0.5763317346572876,-0.04915674845688045
PPO,25,mid,41,1041,0.06302607476711274,3.0,2.0,0.21148638427257538,-0.09757251164410263
PPO,25,mid,42,1042,0.043568896055221566,2.0,2.0,0.3289727568626404,-0.13025230658240616
PPO,25,mid,43,1043,0.08580495834350586,3.0,2.0,0.6185935735702515,-0.056179599021561444
PPO,25,mid,44,1044,0.09000000000000001,1.0,1.0,0.8519233465194702,-0.004998782998882234
PPO,25,mid,45,1045,0.09000000000000001,1.0,1.0,0.889373242855072,-0.004049555514939129
PPO,25,mid,46,1046,0.09000000000000001,1.0,1.0,0.2819213271141052,-0.004852443118579686
PPO,25,mid,47,1047,0.09000000000000001,1.0,1.0,0.6428945660591125,-0.0050603775307536125
PPO,25,mid,48,1048,0.09000000000000001,1.0,1.0,0.11735431104898453,-0.0036677976022474468
PPO,25,mid,49,1049,0.09000000000000001,1.0,1.0,0.4321514070034027,-0.00325274420902133
PPO,25,mid,50,1050,0.09000000000000001,1.0,1.0,0.20001091063022614,-0.004904215922579169
PPO,25,mid,51,1051,0.09000000000000001,1.0,1.0,0.20231404900550842,-0.006193694076500833
PPO,25,mid,52,1052,0.23240776538848879,2.0,2.0,1.0054270029067993,-0.05656278319656849
PPO,25,mid,53,1053,0.09000000000000001,1.0,1.0,0.1565290242433548,-0.006641402724198997
PPO,25,mid,54,1054,0.09000000000000001,1.0,1.0,0.48192399740219116,-0.008098708232864738
PPO,25,mid,55,1055,0.09000000000000001,1.0,1.0,1.251140832901001,-0.008757223142310977
PPO,25,mid,56,1056,0.09000000000000001,1.0,1.0,0.6365085244178772,-0.008431524271145463
PPO,25,mid,57,1057,0.028078210353851323,5.0,3.0,0.7051429152488708,-0.01756716868840158
PPO,25,mid,58,1058,0.12545104742050173,3.0,2.0,0.976261556148529,-0.023256066953763366
PPO,25,mid,59,1059,0.09000000000000001,1.0,1.0,0.261251300573349,-0.007220276980660856
PPO,25,mid,60,1060,0.09000000000000001,1.0,1.0,0.6423934698104858,-0.007402752875350416
PPO,25,mid,61,1061,0.09000000000000001,1.0,1.0,0.29456907510757446,-0.0046726338332518935
PPO,25,mid,62,1062,0.09000000000000001,1.0,1.0,0.590122401714325,-0.006732598762027919
PPO,25,mid,63,1063,0.09000000000000001,1.0,1.0,0.2228579819202423,-0.005995817598886788
PPO,25,mid,64,1064,0.09000000000000001,1.0,1.0,0.5509734153747559,-0.006480634096078575
PPO,25,mid,65,1065,0.09000000000000001,1.0,1.0,0.5405394434928894,-0.00778125983197242
PPO,25,mid,66,1066,0.14198954582214357,2.0,2.0,0.6958407759666443,-0.042004863382317126
PPO,25,mid,67,1067,0.09000000000000001,1.0,1.0,0.6188831329345703,-0.009331547655165195
PPO,25,mid,68,1068,0.09000000000000001,1.0,1.0,0.039757318794727325,-0.006841406808234751
PPO,25,mid,69,1069,0.09000000000000001,1.0,1.0,0.8720937967300415,-0.011133111780509353
PPO,25,mid,70,1070,0.04124844253063203,2.0,2.0,0.11856713145971298,-0.023055265890434384
PPO,25,mid,71,1071,-0.09605715990066528,2.0,2.0,0.4257723391056061,-0.07137041352689266
PPO,25,mid,72,1072,0.09000000000000001,1.0,1.0,1.0490001440048218,-0.0062355148838832974
PPO,25,mid,73,1073,0.09000000000000001,1.0,1.0,0.4622326195240021,-0.007168968208134174
PPO,25,mid,74,1074,0.11608447313308717,2.0,2.0,0.268483430147171,-0.03585777024272829
PPO,25,mid,75,1075,0.09000000000000001,1.0,1.0,0.3839814066886902,-0.006635007448494434
PPO,25,mid,76,1076,0.09000000000000001,1.0,1.0,0.9506546258926392,-0.009663823759183288
PPO,25,mid,77,1077,0.3100684452056885,2.0,2.0,0.6818569302558899,-0.11558447917923331
PPO,25,mid,78,1078,0.13502671003341676,2.0,2.0,0.6209392547607422,-0.14891087519936264
PPO,25,mid,79,1079,-0.5371478199958801,10.0,3.0,0.6487721800804138,0.05794844217598438
PPO,25,mid,80,1080,-0.2927639603614807,10.0,4.0,0.7293574213981628,-0.02867335779592395
PPO,25,mid,81,1081,-0.2029528856277466,10.0,5.0,0.5556469559669495,0.0067138285376131535
PPO,25,mid,82,1082,0.11154128789901735,2.0,2.0,0.632142186164856,-0.09151760651730001
PPO,25,mid,83,1083,-0.1632151505351066,6.0,4.0,0.21107302606105804,-0.018049730686470866
PPO,25,mid,84,1084,-0.4248310983181,10.0,3.0,0.21026553213596344,-0.013474901439622045
PPO,25,mid,85,1085,-0.2508813261985779,10.0,4.0,0.5978378057479858,-0.008681284496560693
PPO,25,mid,86,1086,-0.03310707807540893,5.0,2.0,0.7102320790290833,-0.0685718865133822
PPO,25,mid,87,1087,-0.4208178758621216,10.0,5.0,0.7394347786903381,-0.030986719531938434
PPO,25,mid,88,1088,-0.34296045303344724,10.0,3.0,0.7550209164619446,-0.03988883527927101
PPO,25,mid,89,1089,-0.02930344820022586,8.0,6.0,0.5149987936019897,-0.053707003593444824
PPO,25,mid,90,1090,0.1980219078063965,3.0,2.0,0.9608186483383179,-0.02189160045236349
PPO,25,mid,91,1091,-0.3276409268379211,10.0,3.0,0.8083290457725525,0.00965523929335177
PPO,25,mid,92,1092,-0.13453815698623656,7.0,3.0,0.5837734937667847,-0.08577850670553744
PPO,25,mid,93,1093,0.19553051114082337,3.0,3.0,0.4474669396877289,0.03172580967657268
PPO,25,mid,94,1094,-0.09915817856788635,3.0,2.0,0.523202657699585,-0.03619882860220969
PPO,25,mid,95,1095,0.09000000000000001,1.0,1.0,0.4068596363067627,-0.012957013444975019
PPO,25,mid,96,1096,0.08319177150726319,3.0,2.0,0.7546988725662231,-0.06180466711521149
PPO,25,mid,97,1097,0.09000000000000001,1.0,1.0,0.23154714703559875,-0.012201101519167423
PPO,25,mid,98,1098,0.09000000000000001,1.0,1.0,0.45490899682044983,-0.012018444947898388
PPO,25,mid,99,1099,0.057348506450653085,2.0,2.0,0.25918009877204895,-0.06492862035520375
PPO,25,mid,100,1100,-0.024740977287292465,2.0,2.0,0.6413392424583435,-0.08798933285288513
PPO,25,mid,101,1101,0.09000000000000001,1.0,1.0,0.39250990748405457,-0.0068414120469242334
PPO,25,mid,102,1102,0.09000000000000001,1.0,1.0,0.5798808932304382,-0.005118264351040125
PPO,25,mid,103,1103,0.09000000000000001,1.0,1.0,0.9157804250717163,-0.00630934489890933
PPO,25,mid,104,1104,0.10147889137268068,2.0,2.0,0.9250541925430298,-0.04002493084408343
PPO,25,mid,105,1105,0.09000000000000001,1.0,1.0,0.9922271370887756,-0.008509206818416715
PPO,25,mid,106,1106,0.09000000000000001,1.0,1.0,0.658683717250824,-0.006574623170308769
PPO,25,mid,107,1107,0.023312391638755814,2.0,2.0,0.21827258169651031,-0.023233992978930473
PPO,25,mid,108,1108,0.09000000000000001,1.0,1.0,0.1571582555770874,-0.006600016844458878
PPO,25,mid,109,1109,0.09000000000000001,1.0,1.0,0.47700902819633484,-0.007198498002253473
PPO,25,mid,110,1110,0.09000000000000001,1.0,1.0,0.8812543153762817,-0.006443181657232344
PPO,25,mid,111,1111,0.09000000000000001,1.0,1.0,1.2930923700332642,-0.00846149935387075
PPO,25,mid,112,1112,0.09000000000000001,1.0,1.0,0.34953901171684265,-0.007603084901347756
PPO,25,mid,113,1113,0.09000000000000001,1.0,1.0,0.9122967720031738,-0.00991246965713799
PPO,25,mid,114,1114,0.08645059347152712,2.0,2.0,0.7133899331092834,-0.06723089690785855
PPO,25,mid,115,1115,0.09000000000000001,1.0,1.0,0.28050845861434937,-0.0041422644280828536
PPO,25,mid,116,1116,0.09000000000000001,1.0,1.0,1.2640225887298584,-0.005813483032397926
PPO,25,mid,117,1117,0.09000000000000001,1.0,1.0,0.23993800580501556,-0.002085790503770113
PPO,25,mid,118,1118,0.09000000000000001,1.0,1.0,1.003437876701355,-0.004004310583695769
PPO,25,mid,119,1119,0.09000000000000001,1.0,1.0,1.1120136976242065,-0.003891782835125923
PPO,25,mid,120,1120,0.09000000000000001,1.0,1.0,0.8434051871299744,-0.0020982607966288924
PPO,25,mid,121,1121,0.09000000000000001,1.0,1.0,0.27690866589546204,-0.003435919468756765
PPO,25,mid,122,1122,0.09000000000000001,1.0,1.0,0.11915991455316544,-0.0023778416798450053
PPO,25,mid,123,1123,0.09000000000000001,1.0,1.0,0.34710946679115295,-0.004640102037228644
PPO,25,mid,124,1124,0.09000000000000001,1.0,1.0,0.7296949028968811,-0.0035765210050158203
PPO,25,mid,125,1125,0.20832122087478638,3.0,3.0,0.7779406309127808,-0.05302856280468404
PPO,25,mid,126,1126,0.09000000000000001,1.0,1.0,0.9411203265190125,-0.0065327296033501625
PPO,25,mid,127,1127,0.09000000000000001,1.0,1.0,0.23427212238311768,-0.00430373172275722
PPO,25,mid,128,1128,0.09000000000000001,1.0,1.0,0.6066011190414429,-0.006320133921690285
PPO,25,mid,129,1129,0.09000000000000001,1.0,1.0,0.04121742770075798,-0.004730191780254245
PPO,25,mid,130,1130,0.09000000000000001,1.0,1.0,0.8577250242233276,-0.007358343573287129
PPO,25,mid,131,1131,0.09000000000000001,1.0,1.0,0.9971294403076172,-0.008998381439596415
PPO,25,mid,132,1132,0.22295506477355959,2.0,2.0,0.8976954221725464,-0.048747239634394646
PPO,25,mid,133,1133,0.1285377311706543,2.0,2.0,1.0118958950042725,-0.09325876366347075
PPO,25,mid,134,1134,-0.05942700386047363,3.0,2.0,0.33656439185142517,0.02819139463827014
PPO,25,mid,135,1135,0.09000000000000001,1.0,1.0,0.18954478204250336,-0.010246020276099443
PPO,25,mid,136,1136,0.09000000000000001,1.0,1.0,0.3508510887622833,-0.01128721283748746
PPO,25,mid,137,1137,0.18432881116867067,2.0,2.0,0.2783711552619934,-0.04674684489145875
PPO,25,mid,138,1138,0.09000000000000001,1.0,1.0,0.7173486948013306,-0.011759435990825295
PPO,25,mid,139,1139,-0.015631060600280758,3.0,2.0,0.7802839875221252,-0.01857621513772756
PPO,25,mid,140,1140,-0.012037258148193355,3.0,2.0,0.4888978600502014,-0.05814494099467993
PPO,25,mid,141,1141,0.09000000000000001,1.0,1.0,1.0731134414672852,-0.013209101976826787
PPO,25,mid,142,1142,0.066010901927948,4.0,3.0,0.7904855608940125,-0.07310919091105461
PPO,25,mid,143,1143,0.00533144354820253,2.0,2.0,0.3304462134838104,-0.09035372373182327
PPO,25,mid,144,1144,0.09000000000000001,1.0,1.0,0.045730795711278915,-0.005487738410010934
PPO,25,mid,145,1145,0.09000000000000001,1.0,1.0,0.3929070830345154,-0.004686016123741865
PPO,25,mid,146,1146,0.09000000000000001,1.0,1.0,0.7436848878860474,-0.004349431837908924
PPO,25,mid,147,1147,0.09000000000000001,1.0,1.0,0.18703043460845947,-0.0024459362030029297
PPO,25,mid,148,1148,0.09000000000000001,1.0,1.0,0.30080652236938477,-0.003762328764423728
PPO,25,mid,149,1149,0.12132539033889772,2.0,2.0,0.7381939888000488,-0.06157230254029855
PPO,25,mid,150,1150,0.09000000000000001,1.0,1.0,0.9972618818283081,-0.006616877857595682
PPO,25,mid,151,1151,0.09000000000000001,1.0,1.0,0.8549837470054626,-0.005213994183577597
PPO,25,mid,152,1152,0.09000000000000001,1.0,1.0,0.3444792926311493,-0.004220173927024007
PPO,25,mid,153,1153,0.09000000000000001,1.0,1.0,0.3020627200603485,-0.005712128942832351
PPO,25,mid,154,1154,0.09000000000000001,1.0,1.0,0.36962994933128357,-0.005727982614189386
