agent,seed,phase,local_episode,cumulative_episode,reward,steps,selected_regions,classification_loss,optimization_loss
PPO,5,mid,1,998,0.09159106969833375,4.0,3.0,0.5767298340797424,-0.07315406017005444
PPO,5,mid,2,999,0.09000000000000001,1.0,1.0,0.8524855375289917,-0.012985183391720057
PPO,5,mid,3,1000,0.15188247919082642,4.0,3.0,0.663205623626709,-0.052263305988162756
PPO,5,mid,4,1001,0.023713307380676285,2.0,2.0,0.37578460574150085,-0.08918659517075866
PPO,5,mid,5,1002,0.09000000000000001,1.0,1.0,0.24589398503303528,-0.00779594189953059
PPO,5,mid,6,1003,-0.03145663261413573,2.0,2.0,0.6182993650436401,-0.07569448777940124
PPO,5,mid,7,1004,0.10295643329620363,3.0,2.0,0.6670590043067932,-0.0949834834318608
PPO,5,mid,8,1005,0.09000000000000001,1.0,1.0,0.2764303982257843,-0.0007745001930743456
PPO,5,mid,9,1006,0.09000000000000001,1.0,1.0,0.7226541638374329,-0.0004485092649701983
PPO,5,mid,10,1007,0.09000000000000001,1.0,1.0,0.9574383497238159,-0.003678489476442337
PPO,5,mid,11,1008,0.09000000000000001,1.0,1.0,0.37884190678596497,0.0025670572140370496
PPO,5,mid,12,1009,0.09000000000000001,1.0,1.0,1.124196171760559,-0.005707363365218043
PPO,5,mid,13,1010,0.09000000000000001,1.0,1.0,0.3800337314605713,0.0013200088869780302
PPO,5,mid,14,1011,0.09000000000000001,1.0,1.0,0.5750913619995117,-0.0014005986449774355
PPO,5,mid,15,1012,0.09000000000000001,1.0,1.0,0.23388895392417908,0.00034696942020673305
PPO,5,mid,16,1013,0.09000000000000001,1.0,1.0,0.28867581486701965,-0.0007688762998441234
PPO,5,mid,17,1014,0.09000000000000001,1.0,1.0,0.12932252883911133,-0.00037473926204256713
PPO,5,mid,18,1015,0.09000000000000001,1.0,1.0,0.6652140021324158,-0.0048543112352490425
PPO,5,mid,19,1016,0.09000000000000001,1.0,1.0,0.5024716258049011,-0.0007635076181031764
PPO,5,mid,20,1017,0.09000000000000001,1.0,1.0,1.0142029523849487,-0.00425684847868979
PPO,5,mid,21,1018,0.10220225334167482,2.0,2.0,0.6636025309562683,-0.0801478941575624
PPO,5,mid,22,1019,0.09000000000000001,1.0,1.0,0.20675687491893768,-0.007387261372059584
