seed,epoch,train_loss,validation_loss,validation_macro_auc,validation_micro_auc,validation_macro_f1,validation_micro_f1,epoch_seconds
5,1,1.2367446739618997,1.1407844461282792,0.7315935692129234,0.6961492340105984,0.1488500631666239,0.1552526486022641,5644.866441699996
5,2,1.1828005428413204,1.1371315702447418,0.7386368404549672,0.7107630474531464,0.1514862273716155,0.1574963101680659,5790.067302099997
5,3,1.1694652319539665,1.1347434418330415,0.739853876786318,0.7620655237934417,0.13848322710723027,0.1643382745014397,5768.735616799997
