agent,seed,phase,evaluation_episode,reward,steps,selected_regions,classification_loss,stopped
DQN,125,mid,1,0.09000000000000001,1,1,0.09793441742658615,True
DQN,125,mid,2,0.13845701694488527,2,2,0.566222071647644,True
DQN,125,mid,3,0.09000000000000001,1,1,0.2571370005607605,True
DQN,125,mid,4,0.174505250453949,2,2,0.6230046153068542,True
DQN,125,mid,5,-0.5218327343463898,10,3,0.47427019476890564,False
DQN,125,mid,6,0.09000000000000001,1,1,0.6430708169937134,True
DQN,125,mid,7,0.15025933265686037,2,2,0.7599835991859436,True
DQN,125,mid,8,-0.39946192502975464,10,3,0.5912846326828003,False
DQN,125,mid,9,-0.5609319686889649,10,2,0.09242299944162369,False
DQN,125,mid,10,0.10266716480255128,5,3,1.0078809261322021,True
DQN,125,mid,11,-0.07290001034736633,2,2,0.5195590257644653,True
DQN,125,mid,12,0.04150110244750977,4,4,0.9732412099838257,True
DQN,125,mid,13,0.14284964084625246,2,2,0.69267737865448,True
DQN,125,mid,14,0.09000000000000001,1,1,0.28610607981681824,True
DQN,125,mid,15,0.18192906856536867,2,2,0.5036264657974243,True
DQN,125,mid,16,0.09000000000000001,1,1,0.17885741591453552,True
DQN,125,mid,17,0.1751598882675171,2,2,0.9499083757400513,True
DQN,125,mid,18,0.26143056869506837,3,3,0.9127160310745239,True
DQN,125,mid,19,0.17252512454986574,2,2,0.43849557638168335,True
DQN,125,mid,20,0.015865640640258805,2,2,0.736515462398529,True
DQN,125,mid,21,0.1103326153755188,3,3,0.5358405709266663,True
DQN,125,mid,22,0.09000000000000001,1,1,0.5284162759780884,True
DQN,125,mid,23,0.09000000000000001,1,1,0.09398267418146133,True
DQN,125,mid,24,-0.43477320671081543,10,3,0.20125234127044678,False
DQN,125,mid,25,0.11242718219757081,3,3,0.7630375623703003,True
DQN,125,mid,26,0.09461255550384523,2,2,0.7003433108329773,True
DQN,125,mid,27,0.09000000000000001,1,1,0.5688716173171997,True
DQN,125,mid,28,0.35938520908355714,2,2,0.718986988067627,True
DQN,125,mid,29,0.1603547501564026,2,2,0.5555729269981384,True
DQN,125,mid,30,0.13045872926712038,2,2,0.49200963973999023,True
DQN,125,mid,31,0.19985193729400635,3,3,0.7531699538230896,True
DQN,125,mid,32,0.0212215280532837,4,3,0.5956830382347107,True
DQN,125,mid,33,0.1280673909187317,2,2,0.7658316493034363,True
DQN,125,mid,34,-0.043998711109161356,3,3,0.5329544544219971,True
DQN,125,mid,35,0.09000000000000001,1,1,0.6316877007484436,True
DQN,125,mid,36,0.15635658979415895,2,2,0.5907163023948669,True
DQN,125,mid,37,0.238744295835495,3,3,0.47922399640083313,True
DQN,125,mid,38,0.3743604588508606,2,2,0.5246165990829468,True
DQN,125,mid,39,0.17629550576210024,2,2,0.3208799958229065,True
DQN,125,mid,40,0.06636738210916521,2,2,0.12447036802768707,True
DQN,125,mid,41,0.09322744369506836,4,4,0.5523094534873962,True
DQN,125,mid,42,0.05691579163074494,2,2,0.2511720359325409,True
DQN,125,mid,43,0.19269657850265504,3,3,0.666369616985321,True
DQN,125,mid,44,-0.0014337229728698525,3,3,0.6170109510421753,True
DQN,125,mid,45,0.1752258610725403,3,3,0.9792023301124573,True
DQN,125,mid,46,0.17283775091171266,2,2,0.9709764122962952,True
DQN,125,mid,47,0.14504771113395692,2,2,0.2797863185405731,True
DQN,125,mid,48,0.07309693813323975,3,3,0.7911492586135864,True
DQN,125,mid,49,-0.17545615673065185,4,3,0.8341125845909119,True
DQN,125,mid,50,0.16105509519577027,3,3,0.7361437082290649,True
DQN,125,mid,51,0.0732583272457123,2,2,0.12255675345659256,True
DQN,125,mid,52,0.21537541031837465,2,2,0.371571809053421,True
DQN,125,mid,53,-0.49827422499656676,10,2,0.49039486050605774,False
DQN,125,mid,54,0.026659326553344742,2,2,0.6266573667526245,True
DQN,125,mid,55,0.09000000000000001,1,1,0.16788718104362488,True
DQN,125,mid,56,0.12237489938735963,3,3,0.651400089263916,True
DQN,125,mid,57,0.09000000000000001,1,1,0.10580367594957352,True
DQN,125,mid,58,0.09000000000000001,1,1,0.9038013219833374,True
DQN,125,mid,59,0.12682093858718874,2,2,0.6799650192260742,True
DQN,125,mid,60,0.032751845121383676,2,2,0.498446524143219,True
DQN,125,mid,61,0.17320880472660066,2,2,0.17964951694011688,True
