agent,seed,phase,evaluation_episode,reward,steps,selected_regions,classification_loss,stopped
DiscreteSAC,125,early,1,-0.6563910499215128,10,2,0.20432546734809875,False
DiscreteSAC,125,early,2,-0.5404972910881043,10,2,0.6151763796806335,False
DiscreteSAC,125,early,3,-0.6332237005233766,10,2,0.34036070108413696,False
DiscreteSAC,125,early,4,-0.36530542373657227,10,3,0.5828152894973755,False
DiscreteSAC,125,early,5,-0.5831231951713562,10,2,0.48556065559387207,False
DiscreteSAC,125,early,6,-0.3798135697841645,10,2,0.4728843867778778,False
DiscreteSAC,125,early,7,-0.6051594495773316,10,2,0.8854023814201355,False
DiscreteSAC,125,early,8,-0.538254189491272,10,2,0.6800768971443176,False
DiscreteSAC,125,early,9,-0.5586658895015717,10,2,0.0901569202542305,False
DiscreteSAC,125,early,10,-0.3619284510612488,10,2,0.9724765419960022,False
DiscreteSAC,125,early,11,-0.47117801308631896,10,2,0.28783702850341797,False
DiscreteSAC,125,early,12,-0.4736772656440735,10,2,0.8784195780754089,False
DiscreteSAC,125,early,13,-0.41420786380767827,10,2,0.6197348833084106,False
DiscreteSAC,125,early,14,-0.6854605555534364,10,2,0.4215666353702545,False
DiscreteSAC,125,early,15,-0.6314474225044252,10,2,0.687002956867218,False
DiscreteSAC,125,early,16,-0.6631166517734529,10,2,0.2919740676879883,False
DiscreteSAC,125,early,17,-0.4548401117324829,10,2,0.9499083757400513,False
DiscreteSAC,125,early,18,-0.5777707099914552,10,3,1.1819173097610474,False
DiscreteSAC,125,early,19,-0.5422559261322022,10,2,0.5232766270637512,False
DiscreteSAC,125,early,20,-0.4925140619277954,10,2,0.6148951649665833,False
DiscreteSAC,125,early,21,-0.5093273401260376,10,2,0.5355005264282227,False
DiscreteSAC,125,early,22,-0.4870606064796448,10,3,0.5154768824577332,False
DiscreteSAC,125,early,23,-0.5485119700431824,10,2,0.09249464422464371,False
DiscreteSAC,125,early,24,-0.5110401690006257,10,2,0.22751930356025696,False
DiscreteSAC,125,early,25,-0.580239224433899,10,2,0.83570396900177,False
DiscreteSAC,125,early,26,-0.6106520771980286,10,2,0.7756079435348511,False
