agent,seed,phase,evaluation_episode,reward,steps,selected_regions,classification_loss,stopped
DiscreteSAC,5,final,1,-0.45462358593940727,10,3,0.5674603581428528,True
DiscreteSAC,5,final,2,-0.19583269953727717,10,5,0.46693578362464905,True
DiscreteSAC,5,final,3,-0.39106968641281126,10,3,0.1454717069864273,True
DiscreteSAC,5,final,4,-0.22393501400947569,10,3,0.4755823314189911,True
DiscreteSAC,5,final,5,-0.3892639935016632,10,3,0.48627880215644836,True
DiscreteSAC,5,final,6,-0.1569572448730469,10,3,0.7785991430282593,True
DiscreteSAC,5,final,7,-0.22411382794380186,10,3,0.4106833040714264,True
DiscreteSAC,5,final,8,-0.44585921764373776,10,2,0.6032304167747498,True
DiscreteSAC,5,final,9,-0.09439150094985964,10,3,0.7285376191139221,True
DiscreteSAC,5,final,10,-0.3975963473320007,10,4,0.5685169696807861,True
DiscreteSAC,5,final,11,-0.30700581073760985,10,4,0.3619314134120941,True
DiscreteSAC,5,final,12,-0.28669983148574824,10,5,0.3461940586566925,True
DiscreteSAC,5,final,13,-0.06259757876396181,10,3,0.2917453944683075,True
DiscreteSAC,5,final,14,-0.10785505771636965,10,3,0.5979400873184204,True
DiscreteSAC,5,final,15,-0.544835275411606,10,3,0.6345153450965881,True
DiscreteSAC,5,final,16,-0.39444211721420286,10,3,0.3303351104259491,True
DiscreteSAC,5,final,17,-0.368627755343914,10,3,0.10721389949321747,True
DiscreteSAC,5,final,18,-0.26923195123672483,10,3,0.3177608549594879,True
DiscreteSAC,5,final,19,-0.29371867179870603,10,3,0.5127665996551514,True
DiscreteSAC,5,final,20,-0.6362607777118683,10,3,0.5914148688316345,False
DiscreteSAC,5,final,21,-0.3911427021026611,10,3,0.295700341463089,True
DiscreteSAC,5,final,22,-0.187844580411911,10,3,0.3099718689918518,True
DiscreteSAC,5,final,23,-0.5019029080867767,10,3,0.2615251839160919,False
DiscreteSAC,5,final,24,-0.23313907384872434,10,3,0.7992791533470154,True
DiscreteSAC,5,final,25,-0.3424555420875549,10,3,0.6362320780754089,True
DiscreteSAC,5,final,26,-0.36315604150295255,10,3,0.12134958058595657,True
DiscreteSAC,5,final,27,-0.17995605468749998,10,3,0.8427729606628418,True
DiscreteSAC,5,final,28,-0.10833733081817627,10,4,0.6723380088806152,True
DiscreteSAC,5,final,29,-0.5324620664119722,10,3,0.5373607873916626,True
DiscreteSAC,5,final,30,-0.48241304755210873,10,2,0.3264375329017639,True
DiscreteSAC,5,final,31,-0.602479898929596,10,2,0.7790514230728149,True
DiscreteSAC,5,final,32,-0.2471910297870636,10,4,0.3460817337036133,True
DiscreteSAC,5,final,33,-0.023508208990097076,10,4,0.4708545506000519,True
DiscreteSAC,5,final,34,-0.3852275967597961,10,3,0.38304004073143005,True
DiscreteSAC,5,final,35,-0.3257451057434082,10,3,0.8878740072250366,False
DiscreteSAC,5,final,36,-0.27633187770843504,10,3,0.5860721468925476,True
DiscreteSAC,5,final,37,-0.05681877136230469,10,4,0.7801393270492554,True
DiscreteSAC,5,final,38,-0.37752985358238217,10,2,0.41253310441970825,True
DiscreteSAC,5,final,39,-0.42084071338176726,10,4,0.3588651120662689,True
DiscreteSAC,5,final,40,-0.4001991584897041,10,3,0.14852569997310638,True
DiscreteSAC,5,final,41,-0.22321271896362305,10,5,0.3046336770057678,True
DiscreteSAC,5,final,42,-0.26669142246246336,10,3,0.8304886817932129,True
DiscreteSAC,5,final,43,-0.4935811519622802,10,3,0.49670886993408203,True
DiscreteSAC,5,final,44,-0.4534127473831176,10,3,0.24386514723300934,True
DiscreteSAC,5,final,45,-0.13502626419067382,10,4,0.4093446135520935,True
DiscreteSAC,5,final,46,-0.5954263091087342,10,2,1.0312321186065674,False
DiscreteSAC,5,final,47,-0.14664297103881835,10,4,0.6911143660545349,True
DiscreteSAC,5,final,48,-0.3890700429677963,10,2,0.1382756233215332,True
