seed,epoch,train_loss,validation_loss,validation_macro_auc,validation_micro_auc,validation_macro_f1,validation_micro_f1,epoch_seconds
125,1,1.236360042854476,1.1338592381243817,0.7268937506193922,0.6837745612549235,0.14121783721073194,0.14910667157184215,5599.941127500002
125,2,1.1838192820890376,1.1264548338731828,0.7354766478071761,0.7367945245940324,0.15017330222992514,0.16380771772548344,5773.006995699994
125,3,1.1716419559000313,1.1199386668832678,0.738687340784017,0.7491328519021621,0.14845960643415693,0.17364421809661726,5771.805224899988
