agent,seed,phase,evaluation_episode,reward,steps,selected_regions,classification_loss,stopped
DQN,25,early,1,-0.425657856464386,10,2,0.7308245897293091,False
DQN,25,early,2,0.09000000000000001,1,1,0.6534907221794128,True
DQN,25,early,3,0.16346164226531984,2,2,0.3941989839076996,True
DQN,25,early,4,0.09000000000000001,1,1,0.4487276077270508,True
DQN,25,early,5,0.09000000000000001,1,1,0.3477329611778259,True
DQN,25,early,6,0.09032274961471559,2,2,0.5592160224914551,True
DQN,25,early,7,0.16849874138832094,2,2,0.4555726945400238,True
DQN,25,early,8,0.20533311128616333,4,4,0.7229095101356506,True
DQN,25,early,9,0.13049067735672,2,2,0.46545863151550293,True
DQN,25,early,10,0.09000000000000001,1,1,0.11384826898574829,True
DQN,25,early,11,-0.1561556792259216,6,2,0.31846994161605835,True
DQN,25,early,12,0.2670146894454956,3,3,0.6716342568397522,True
DQN,25,early,13,0.37250924825668336,3,3,0.8658493161201477,True
DQN,25,early,14,0.09000000000000001,1,1,0.46060627698898315,True
DQN,25,early,15,-0.378090500831604,10,3,1.0059963464736938,False
DQN,25,early,16,0.12601734876632692,2,2,0.47603923082351685,True
DQN,25,early,17,0.09000000000000001,1,1,0.3119354248046875,True
DQN,25,early,18,-0.028435466885566696,2,2,0.2784408628940582,True
DQN,25,early,19,0.09000000000000001,1,1,0.4233466684818268,True
DQN,25,early,20,-0.6444771885871887,10,3,0.4806337058544159,False
DQN,25,early,21,-0.4227125346660614,10,3,0.4793327748775482,False
DQN,25,early,22,0.09000000000000001,1,1,0.323672354221344,True
DQN,25,early,23,0.09000000000000001,1,1,0.3037204146385193,True
DQN,25,early,24,0.23792168498039246,5,4,0.4172697961330414,True
DQN,25,early,25,-0.5195194065570832,10,2,0.46248844265937805,False
DQN,25,early,26,0.09000000000000001,1,1,0.21615789830684662,True
DQN,25,early,27,-0.08163575649261474,2,2,0.6778146624565125,True
DQN,25,early,28,0.09000000000000001,1,1,0.4639799892902374,True
