agent,seed,phase,evaluation_episode,reward,steps,selected_regions,classification_loss,stopped
DQN,25,mid,1,0.23817320346832277,2,2,0.6969935297966003,True
DQN,25,mid,2,0.09000000000000001,1,1,0.6534907221794128,True
DQN,25,mid,3,0.16346164226531984,2,2,0.3941989839076996,True
DQN,25,mid,4,0.09000000000000001,1,1,0.4487276077270508,True
DQN,25,mid,5,0.09000000000000001,1,1,0.3477329611778259,True
DQN,25,mid,6,0.158942289352417,3,3,0.48059648275375366,True
DQN,25,mid,7,0.09000000000000001,1,1,0.5440714359283447,True
DQN,25,mid,8,0.20411903619766236,4,3,0.6741235852241516,True
DQN,25,mid,9,0.13049067735672,2,2,0.46545863151550293,True
DQN,25,mid,10,0.09000000000000001,1,1,0.11384826898574829,True
DQN,25,mid,11,0.08384432077407838,2,2,0.31846994161605835,True
DQN,25,mid,12,0.2614058232307434,4,4,0.6672431230545044,True
DQN,25,mid,13,0.2400322866439819,8,7,0.8983262777328491,True
DQN,25,mid,14,0.15499927282333376,2,2,0.3856070041656494,True
DQN,25,mid,15,0.24302268743515015,3,3,0.9548831582069397,True
DQN,25,mid,16,-0.07887171030044555,2,2,0.6809282898902893,True
DQN,25,mid,17,0.09000000000000001,1,1,0.3119354248046875,True
DQN,25,mid,18,0.09000000000000001,1,1,0.17000539600849152,True
DQN,25,mid,19,0.09000000000000001,1,1,0.4233466684818268,True
DQN,25,mid,20,-0.3142594826221466,7,3,0.4804159998893738,True
DQN,25,mid,21,0.09000000000000001,1,1,0.5566202402114868,True
DQN,25,mid,22,0.09000000000000001,1,1,0.323672354221344,True
DQN,25,mid,23,0.09000000000000001,1,1,0.3037204146385193,True
DQN,25,mid,24,-0.5668467164039612,10,2,0.672038197517395,False
DQN,25,mid,25,-0.35928308367729184,10,2,0.4522521197795868,True
DQN,25,mid,26,0.09000000000000001,1,1,0.21615789830684662,True
DQN,25,mid,27,0.09000000000000001,1,1,0.5161789059638977,True
DQN,25,mid,28,0.18773551464080812,2,2,0.3562444746494293,True
DQN,25,mid,29,0.12570969939231874,2,2,0.44847336411476135,True
DQN,25,mid,30,0.09000000000000001,1,1,0.29701098799705505,True
DQN,25,mid,31,0.09000000000000001,1,1,0.26625779271125793,True
DQN,25,mid,32,0.012291468381881707,3,3,0.3738454282283783,True
DQN,25,mid,33,-0.18150136470794676,5,2,0.7460616230964661,True
DQN,25,mid,34,0.3026773428916931,4,3,0.8407614827156067,True
DQN,25,mid,35,0.14333701848983765,3,3,0.42790865898132324,True
DQN,25,mid,36,0.09000000000000001,1,1,0.1710638552904129,True
DQN,25,mid,37,0.1537442970275879,2,2,0.875383734703064,True
DQN,25,mid,38,0.45103973865509034,3,3,0.4286094307899475,True
DQN,25,mid,39,0.09000000000000001,1,1,0.23816752433776855,True
DQN,25,mid,40,0.08929841399192812,2,2,0.35942691564559937,True
DQN,25,mid,41,0.014384574890136725,3,3,0.5991724133491516,True
DQN,25,mid,42,0.09000000000000001,1,1,0.6193076372146606,True
DQN,25,mid,43,0.0980679112672806,2,2,0.18280665576457977,True
DQN,25,mid,44,0.15937263488769532,3,3,0.42970961332321167,True
DQN,25,mid,45,0.10445003390312196,2,2,0.20495152473449707,True
DQN,25,mid,46,0.11129602015018464,3,3,0.13102449476718903,True
DQN,25,mid,47,0.09000000000000001,1,1,0.3845575451850891,True
DQN,25,mid,48,0.044987188577651986,2,2,0.4753310978412628,True
DQN,25,mid,49,0.09000000000000001,1,1,0.46585893630981445,True
DQN,25,mid,50,0.09000000000000001,1,1,0.08382068574428558,True
DQN,25,mid,51,0.28889246463775636,2,2,0.6080640554428101,True
DQN,25,mid,52,0.21011643290519716,2,2,0.4285376965999603,True
DQN,25,mid,53,0.21664714813232427,5,4,0.8169902563095093,True
DQN,25,mid,54,0.06483645915985109,2,2,0.6339086890220642,True
DQN,25,mid,55,0.09000000000000001,1,1,0.16022686660289764,True
DQN,25,mid,56,0.09000000000000001,1,1,0.1628517210483551,True
DQN,25,mid,57,0.08299456715583803,2,2,0.29432058334350586,True
DQN,25,mid,58,-0.11745230674743652,7,3,0.6059499382972717,True
DQN,25,mid,59,0.21282650709152223,2,2,0.7648687362670898,True
DQN,25,mid,60,0.09000000000000001,1,1,0.2549271881580353,True
DQN,25,mid,61,0.15948893308639528,2,2,0.38940903544425964,True
DQN,25,mid,62,0.032575348615646364,4,3,0.4475480020046234,True
DQN,25,mid,63,0.09000000000000001,1,1,0.3445344567298889,True
DQN,25,mid,64,0.11888833522796632,2,2,0.7893306016921997,True
DQN,25,mid,65,0.33934266090393067,3,3,0.7023864388465881,True
DQN,25,mid,66,0.04769931077957156,6,6,0.8239331841468811,True
DQN,25,mid,67,0.1897264885902405,2,2,0.686772882938385,True
DQN,25,mid,68,0.41598934650421143,3,3,1.068962574005127,True
DQN,25,mid,69,0.09000000000000001,1,1,0.29733043909072876,True
DQN,25,mid,70,0.27063186645507814,2,2,0.8318401575088501,True
DQN,25,mid,71,0.11528571128845216,2,2,0.9632124304771423,True
DQN,25,mid,72,0.09000000000000001,1,1,0.0802290216088295,True
DQN,25,mid,73,-0.050391962528228765,4,3,0.885837197303772,True
DQN,25,mid,74,0.31105549812316896,2,2,1.042366623878479,True
