agent,seed,phase,evaluation_episode,reward,steps,selected_regions,classification_loss,stopped
DQN,25,final,1,0.3890112113952637,3,3,0.5361555218696594,True
DQN,25,final,2,0.09000000000000001,1,1,0.6534907221794128,True
DQN,25,final,3,0.09000000000000001,1,1,0.4776606261730194,True
DQN,25,final,4,-0.058433811664581295,3,2,0.5271614193916321,True
DQN,25,final,5,0.13713203549385072,2,2,0.2906009256839752,True
DQN,25,final,6,0.158942289352417,3,3,0.48059648275375366,True
DQN,25,final,7,-0.10615719556808474,5,5,0.7002286314964294,True
DQN,25,final,8,0.21857858419418336,3,3,0.7196640372276306,True
DQN,25,final,9,0.13049067735672,2,2,0.46545863151550293,True
DQN,25,final,10,0.09000000000000001,1,1,0.11384826898574829,True
DQN,25,final,11,0.08384432077407838,2,2,0.31846994161605835,True
DQN,25,final,12,0.2484104108810425,3,3,0.6902385354042053,True
DQN,25,final,13,-0.4334627866744995,10,2,1.0518213510513306,False
DQN,25,final,14,0.1945908832550049,2,2,0.34601539373397827,True
DQN,25,final,15,0.1854983139038086,2,2,1.0224075317382812,True
DQN,25,final,16,0.12601734876632692,2,2,0.47603923082351685,True
DQN,25,final,17,0.09000000000000001,1,1,0.3119354248046875,True
DQN,25,final,18,0.03206719636917115,2,2,0.21793819963932037,True
DQN,25,final,19,0.09000000000000001,1,1,0.4233466684818268,True
DQN,25,final,20,0.09962432265281679,2,2,0.3165321946144104,True
DQN,25,final,21,0.1472874653339386,3,3,0.4793327748775482,True
DQN,25,final,22,0.09000000000000001,1,1,0.323672354221344,True
DQN,25,final,23,0.09000000000000001,1,1,0.3037204146385193,True
DQN,25,final,24,0.21879644870758058,2,2,0.5163950324058533,True
DQN,25,final,25,0.1747842800617218,3,3,0.3881847560405731,True
DQN,25,final,26,0.09416108012199403,2,2,0.2019968181848526,True
DQN,25,final,27,-0.009923620223999008,2,2,0.6061025261878967,True
DQN,25,final,28,0.18773551464080812,2,2,0.3562444746494293,True
DQN,25,final,29,0.092293359041214,3,3,0.4718897044658661,True
DQN,25,final,30,0.03889315009117127,2,2,0.3381178379058838,True
DQN,25,final,31,0.09000000000000001,1,1,0.26625779271125793,True
DQN,25,final,32,0.09000000000000001,1,1,0.31613689661026,True
DQN,25,final,33,0.0952605175971985,2,2,0.6492997407913208,True
DQN,25,final,34,-0.7222489118576052,10,3,1.3556877374649048,False
DQN,25,final,35,0.11856787085533144,2,2,0.46267780661582947,True
DQN,25,final,36,-0.02563620388507841,3,3,0.26670005917549133,True
DQN,25,final,37,0.1735189723968506,2,2,0.8556090593338013,True
DQN,25,final,38,0.26727052211761476,2,2,0.6223786473274231,True
DQN,25,final,39,0.10367593348026277,2,2,0.2144915908575058,True
DQN,25,final,40,0.10442950010299684,2,2,0.34429582953453064,True
DQN,25,final,41,0.023507244586944587,3,3,0.5900497436523438,True
DQN,25,final,42,0.1809289622306824,2,2,0.5183786749839783,True
DQN,25,final,43,0.0980679112672806,2,2,0.18280665576457977,True
DQN,25,final,44,-0.13705076813697814,9,4,0.41613301634788513,True
DQN,25,final,45,0.11585268557071687,2,2,0.19354887306690216,True
DQN,25,final,46,0.12793559014797212,2,2,0.12438492476940155,True
DQN,25,final,47,0.09000000000000001,1,1,0.3845575451850891,True
DQN,25,final,48,0.047015465497970595,3,3,0.4633028209209442,True
DQN,25,final,49,0.15066085934638979,2,2,0.3951980769634247,True
DQN,25,final,50,0.09000000000000001,1,1,0.08382068574428558,True
DQN,25,final,51,0.28889246463775636,2,2,0.6080640554428101,True
DQN,25,final,52,0.12393868684768677,3,3,0.5047154426574707,True
DQN,25,final,53,0.35384584188461304,3,3,0.7497915625572205,True
DQN,25,final,54,0.09000000000000001,1,1,0.6187451481819153,True
DQN,25,final,55,0.07963274598121645,2,2,0.1605941206216812,True
DQN,25,final,56,0.09000000000000001,1,1,0.1628517210483551,True
DQN,25,final,57,0.14826509535312654,2,2,0.22905005514621735,True
DQN,25,final,58,0.03725107192993165,2,2,0.7012465596199036,True
DQN,25,final,59,0.26908714294433594,3,3,0.6986081004142761,True
DQN,25,final,60,0.09000000000000001,1,1,0.2549271881580353,True
DQN,25,final,61,0.15948893308639528,2,2,0.38940903544425964,True
DQN,25,final,62,0.11664860129356386,2,2,0.43347474932670593,True
DQN,25,final,63,0.1354306709766388,3,3,0.2791037857532501,True
