agent,seed,phase,local_episode,cumulative_episode,reward,steps,selected_regions,classification_loss,optimization_loss
DQN,5,mid,1,1001,0.047318564653396615,2.0,2.0,0.3521793484687805,0.00016549244901398197
DQN,5,mid,2,1002,0.05492977976799012,2.0,2.0,0.27096420526504517,0.0008707560918992385
DQN,5,mid,3,1003,0.15094198465347292,2.0,2.0,0.4359007477760315,0.0003369822952663526
DQN,5,mid,4,1004,0.0014978718757629461,3.0,3.0,0.8185175657272339,0.00024080573833392313
DQN,5,mid,5,1005,0.036605406999588024,3.0,2.0,0.2598249912261963,0.001085947888592879
DQN,5,mid,6,1006,-0.1389673852920532,4.0,3.0,0.8716215491294861,0.0003583530087780673
DQN,5,mid,7,1007,0.3628135395050049,3.0,3.0,0.664624810218811,0.00020418985999034098
DQN,5,mid,8,1008,-0.06095667004585266,2.0,2.0,0.5197985768318176,0.0002622966421768069
DQN,5,mid,9,1009,0.09000000000000001,1.0,1.0,1.124196171760559,0.0002553902450017631
DQN,5,mid,10,1010,-0.032676180601119986,4.0,3.0,0.4227099120616913,0.00029333723068702966
DQN,5,mid,11,1011,0.12475033283233644,2.0,2.0,0.5303410291671753,0.00022833846014691517
DQN,5,mid,12,1012,-0.043672134876251226,4.0,3.0,0.2875610888004303,0.00022280298799159937
DQN,5,mid,13,1013,0.09000000000000001,1.0,1.0,0.28867581486701965,0.00012867954501416534
DQN,5,mid,14,1014,-0.14414708852767943,4.0,3.0,0.28346961736679077,0.0001875678608485032
DQN,5,mid,15,1015,0.07785648822784423,3.0,3.0,0.6573575139045715,0.00032487759987513226
DQN,5,mid,16,1016,0.09000000000000001,1.0,1.0,0.5024716258049011,0.0004974895855411887
DQN,5,mid,17,1017,0.2286877202987671,2.0,2.0,0.8655152320861816,0.00028701273549813777
DQN,5,mid,18,1018,-0.06794190168380736,6.0,4.0,0.6937466859817505,0.00023058252312087765
DQN,5,mid,19,1019,0.06482337594032289,2.0,2.0,0.2219334989786148,0.00028037023002980277
DQN,5,mid,20,1020,0.09000000000000001,1.0,1.0,0.4536305367946625,0.00014096929226070642
DQN,5,mid,21,1021,0.1908178198337555,2.0,2.0,0.37569236755371094,0.00020408937416505069
DQN,5,mid,22,1022,0.0647119188308716,6.0,5.0,0.6938228011131287,0.0002088262238733781
DQN,5,mid,23,1023,0.09900815010070801,8.0,4.0,0.7769421339035034,0.0002193632535636425
DQN,5,mid,24,1024,0.09000000000000001,1.0,1.0,0.5330769419670105,0.00020532001508399844
DQN,5,mid,25,1025,0.09000000000000001,1.0,1.0,0.3063335418701172,0.0006553548155352473
DQN,5,mid,26,1026,0.10379468083381654,2.0,2.0,0.49320581555366516,0.00024028402549447492
DQN,5,mid,27,1027,0.09000000000000001,1.0,1.0,0.46550121903419495,0.0003669915604405105
