agent,seed,phase,local_episode,cumulative_episode,reward,steps,selected_regions,classification_loss,optimization_loss
DiscreteSAC,25,early,1,1,0.09000000000000001,1.0,1.0,0.8867267966270447,nan
DiscreteSAC,25,early,2,2,-0.2349735128879547,3.0,3.0,0.7772016525268555,nan
DiscreteSAC,25,early,3,3,-0.14370124340057372,5.0,3.0,0.30921950936317444,nan
DiscreteSAC,25,early,4,4,-0.08611163496971132,10.0,5.0,0.41081538796424866,nan
DiscreteSAC,25,early,5,5,-0.06408736705780031,10.0,6.0,0.46329623460769653,nan
DiscreteSAC,25,early,6,6,-0.013126196861267078,4.0,4.0,0.3709486424922943,nan
DiscreteSAC,25,early,7,7,0.09000000000000001,1.0,1.0,0.3678761124610901,nan
DiscreteSAC,25,early,8,8,0.12743891954422,2.0,2.0,0.5057035684585571,nan
DiscreteSAC,25,early,9,9,-0.41120060682296755,10.0,5.0,0.21940581500530243,nan
DiscreteSAC,25,early,10,10,0.09000000000000001,1.0,1.0,0.4296782910823822,nan
DiscreteSAC,25,early,11,11,-0.0380707335472107,7.0,4.0,0.6286407113075256,nan
DiscreteSAC,25,early,12,12,0.1024995017051697,2.0,2.0,0.41153866052627563,nan
DiscreteSAC,25,early,13,13,0.006120929718017573,4.0,3.0,0.6528121829032898,nan
DiscreteSAC,25,early,14,14,0.09000000000000001,1.0,1.0,0.930236279964447,nan
DiscreteSAC,25,early,15,15,0.09000000000000001,1.0,1.0,0.7440728545188904,nan
DiscreteSAC,25,early,16,16,0.03130789518356324,3.0,2.0,0.7072650790214539,-0.40077924728393555
DiscreteSAC,25,early,17,17,0.09000000000000001,1.0,1.0,0.30256620049476624,-0.5099921226501465
DiscreteSAC,25,early,18,18,-0.4100736498832703,10.0,4.0,0.3219045102596283,-0.49172832667827604
DiscreteSAC,25,early,19,19,0.0645762252807617,7.0,3.0,0.649140477180481,-0.5455567921910968
DiscreteSAC,25,early,20,20,0.15359278202056886,2.0,2.0,0.8300647735595703,-0.5627277195453644
DiscreteSAC,25,early,21,21,0.09000000000000001,1.0,1.0,0.7439142465591431,-0.5623234510421753
DiscreteSAC,25,early,22,22,-0.14939630091190337,6.0,3.0,0.22974584996700287,-0.5589609344800314
DiscreteSAC,25,early,23,23,-0.3175085115432739,8.0,4.0,0.546981692314148,-0.5714371055364609
DiscreteSAC,25,early,24,24,0.09896470785140993,2.0,2.0,0.9090552926063538,-0.5844182968139648
DiscreteSAC,25,early,25,25,-0.4246468782424927,10.0,5.0,0.3961455523967743,-0.5945183217525483
DiscreteSAC,25,early,26,26,-0.4446339845657349,10.0,5.0,0.8660198450088501,-0.5968438565731049
DiscreteSAC,25,early,27,27,0.08048861503601074,7.0,5.0,0.5423193573951721,-0.6072391527039664
DiscreteSAC,25,early,28,28,-0.3544920444488526,10.0,6.0,0.8191754221916199,-0.6079548239707947
DiscreteSAC,25,early,29,29,-0.29057774841785433,10.0,5.0,0.16256265342235565,-0.6154856324195862
DiscreteSAC,25,early,30,30,-0.49022456109523777,10.0,6.0,0.287498414516449,-0.6160368502140046
DiscreteSAC,25,early,31,31,-0.11634706020355225,6.0,3.0,0.1341167837381363,-0.6314282019933065
DiscreteSAC,25,early,32,32,-0.09602600336074828,5.0,4.0,0.36161336302757263,-0.6182087302207947
DiscreteSAC,25,early,33,33,-0.3992538571357727,10.0,4.0,0.7932206988334656,-0.6378562569618225
DiscreteSAC,25,early,34,34,-0.061061144769191736,4.0,2.0,0.09502530097961426,-0.6513469368219376
DiscreteSAC,25,early,35,35,0.16262614965438843,6.0,4.0,0.47308021783828735,-0.6516847511132559
DiscreteSAC,25,early,36,36,-0.30927314758300783,10.0,5.0,1.0210293531417847,-0.6505576372146606
DiscreteSAC,25,early,37,37,-0.061914310455322266,6.0,3.0,0.6777034997940063,-0.6506640513737997
DiscreteSAC,25,early,38,38,-0.09093801379203799,10.0,4.0,0.37722745537757874,-0.6669770956039429
DiscreteSAC,25,early,39,39,-0.4977951288223267,10.0,5.0,1.1626918315887451,-0.6659549534320831
DiscreteSAC,25,early,40,40,-0.1266865611076355,10.0,7.0,0.42431169748306274,-0.6746848344802856
DiscreteSAC,25,early,41,41,-0.01615390777587894,10.0,6.0,0.5963781476020813,-0.6801788926124572
DiscreteSAC,25,early,42,42,-0.24878524780273437,9.0,4.0,0.6779946684837341,-0.6809153954188029
DiscreteSAC,25,early,43,43,-0.24736730337142943,8.0,3.0,0.28469014167785645,-0.692271277308464
DiscreteSAC,25,early,44,44,-0.5326431065797806,10.0,4.0,0.26372161507606506,-0.695460045337677
DiscreteSAC,25,early,45,45,-0.5364274501800538,10.0,4.0,0.6903262734413147,-0.7076510190963745
DiscreteSAC,25,early,46,46,-0.4216984868049622,10.0,6.0,0.41849830746650696,-0.7066280722618103
